protein_id	fasta_headers	gene_symbols_or_id	MS1d4-Exo	MS2d4-Exo	MW1d4-Exo	MW2d4-Exo
Q9EQK5	>sp|Q9EQK5|MVP_MOUSE Major vault protein OS=Mus musculus OX=10090 GN=Mvp PE=1 SV=4	MVP	20.2607650880152	20.0972676846814	20.0144250729932	19.8740299295314
Q9DBV4	>sp|Q9DBV4|MXRA8_MOUSE Matrix remodeling-associated protein 8 OS=Mus musculus OX=10090 GN=Mxra8 PE=1 SV=1	MXRA8		16.7150842241443	16.3329551726143	16.6807167686154
O35682	>sp|O35682|MYADM_MOUSE Myeloid-associated differentiation marker OS=Mus musculus OX=10090 GN=Myadm PE=1 SV=2	MYADM	16.7786265652474	16.4120759824058	16.2148731923595	16.5872156239692
Q6P6L5;A0A571BEN1;D3YU50	>tr|Q6P6L5|Q6P6L5_MOUSE Isoform of A0A571BEN1, Myosin binding protein C, slow-type OS=Mus musculus OX=10090 GN=Mybpc1 PE=1 SV=1;>tr|A0A571BEN1|A0A571BEN1_MOUSE Myosin binding protein C, slow-type OS=Mus musculus OX=10090 GN=Mybpc1 PE=1 SV=1;>tr|D3YU50|D3YU50_MOUSE Isoform of A0A571BEN1, Myosin binding protein C, slow-type OS=Mus musculus OX=10090 GN=Mybpc1 PE=1 SV=1	MYBPC1	18.4353172826787	17.7691235362407	17.7700608111544	18.0694328867957
P70402	>sp|P70402|MYBPH_MOUSE Myosin-binding protein H OS=Mus musculus OX=10090 GN=Mybph PE=2 SV=2	MYBPH	20.0514155785051	20.185497785153	19.8695242158337	18.8603504229601
Q9CPT4	>sp|Q9CPT4|MYDGF_MOUSE Myeloid-derived growth factor OS=Mus musculus OX=10090 GN=Mydgf PE=1 SV=1	MYDGF	18.6869518861161	19.3490979586856	18.9602128517706	17.9204825264123
Q9JK81	>sp|Q9JK81|MYG1_MOUSE MYG1 exonuclease OS=Mus musculus OX=10090 GN=Myg1 PE=1 SV=1	MYG1	16.4198059259514	17.2401116124927	16.4846318321685	
Q5SV64	>tr|Q5SV64|Q5SV64_MOUSE Isoform of Q61879, Myosin, heavy polypeptide 10, non-muscle OS=Mus musculus OX=10090 GN=Myh10 PE=1 SV=1	MYH10	17.1046678791969	17.3224161282351	16.8797744644707	17.8325697453553
P13541	>sp|P13541|MYH3_MOUSE Myosin-3 OS=Mus musculus OX=10090 GN=Myh3 PE=2 SV=2	MYH3	17.4609763964608	17.1783679733847	18.5251635727129	20.9349724273642
P13542	>sp|P13542|MYH8_MOUSE Myosin-8 OS=Mus musculus OX=10090 GN=Myh8 PE=2 SV=2	MYH8	16.9750935404733		19.6224446450833	21.0031529435104
Q8VDD5	>sp|Q8VDD5|MYH9_MOUSE Myosin-9 OS=Mus musculus OX=10090 GN=Myh9 PE=1 SV=4	MYH9	18.2540088259603	18.412719341149	18.5419023475262	19.0789172926129
P05977	>sp|P05977|MYL1_MOUSE Myosin light chain 1/3, skeletal muscle isoform OS=Mus musculus OX=10090 GN=Myl1 PE=1 SV=2	MYL1	18.9106573612988	17.9417171670604	18.8110875429237	19.5479053832302
P97457	>sp|P97457|MYL11_MOUSE Myosin regulatory light chain 11 OS=Mus musculus OX=10090 GN=Myl11 PE=1 SV=3	MYL11	18.7999230725548	17.2248316129022	18.3045230410858	18.9748451644556
Q3THE2	>sp|Q3THE2|ML12B_MOUSE Myosin regulatory light chain 12B OS=Mus musculus OX=10090 GN=Myl12b PE=1 SV=2	MYL12B	20.3705716698476	19.9949079577403	20.5122440236818	20.5576789932117
P09541	>sp|P09541|MYL4_MOUSE Myosin light chain 4 OS=Mus musculus OX=10090 GN=Myl4 PE=1 SV=3	MYL4	18.7175794013715	17.2510535383324	18.6350606646044	19.3337465007911
Q60605	>sp|Q60605|MYL6_MOUSE Myosin light polypeptide 6 OS=Mus musculus OX=10090 GN=Myl6 PE=1 SV=3	MYL6	17.8211523516412	17.2712626763383	17.983370723039	18.4233788024241
Q8CI43	>sp|Q8CI43|MYL6B_MOUSE Myosin light chain 6B OS=Mus musculus OX=10090 GN=Myl6b PE=1 SV=1	MYL6B	18.9026156123271	18.8957537418668	19.5096693994235	19.5898674119631
Q9CQ19	>sp|Q9CQ19|MYL9_MOUSE Myosin regulatory light polypeptide 9 OS=Mus musculus OX=10090 GN=Myl9 PE=1 SV=3	MYL9	17.2894412456851	16.3356245813281	17.6414206739814	17.7929726916914
F6ULR7	>tr|F6ULR7|F6ULR7_MOUSE Isoform of P97457, Fast skeletal myosin light chain 2 (Fragment) OS=Mus musculus OX=10090 GN=Mylpf PE=1 SV=8	MYLPF	19.2602333540094		18.2972161206886	19.4483386975376
Q5DU14	>sp|Q5DU14|MYO16_MOUSE Unconventional myosin-XVI OS=Mus musculus OX=10090 GN=Myo16 PE=1 SV=2	MYO16	18.0059400702995	16.3384284690406	17.9322790535613	17.729895484557
Q9JMH9	>sp|Q9JMH9|MY18A_MOUSE Unconventional myosin-XVIIIa OS=Mus musculus OX=10090 GN=Myo18a PE=1 SV=2	MYO18A	17.5109534460705		17.5453778422713	
Q9WTI7	>sp|Q9WTI7|MYO1C_MOUSE Unconventional myosin-Ic OS=Mus musculus OX=10090 GN=Myo1c PE=1 SV=2	MYO1C	17.8075327483382	18.5635053796205	18.1987448092523	18.3158364939437
Q69ZN7	>sp|Q69ZN7|MYOF_MOUSE Myoferlin OS=Mus musculus OX=10090 GN=Myof PE=1 SV=2	MYOF	17.4794144748936	17.7070046901259	17.8662005808343	17.7833189580706
Q14BI5	>tr|Q14BI5|Q14BI5_MOUSE Myomesin 2 OS=Mus musculus OX=10090 GN=Myom2 PE=1 SV=1	MYOM2		15.5402938915233	15.0007054644198	
Q6PGB6	>sp|Q6PGB6|NAA50_MOUSE N-alpha-acetyltransferase 50 OS=Mus musculus OX=10090 GN=Naa50 PE=1 SV=1	NAA50	18.1294252501769		18.0169361878094	
Q9CZR2	>sp|Q9CZR2|NALD2_MOUSE N-acetylated-alpha-linked acidic dipeptidase 2 OS=Mus musculus OX=10090 GN=Naalad2 PE=1 SV=2	NAALAD2	16.8089792814559	17.6833458519045	17.1373956882808	
P70670	>sp|P70670|NACAM_MOUSE Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Mus musculus OX=10090 GN=Naca PE=1 SV=2	NACA	18.6892970871601	17.7478641357598	19.1764547309876	19.271769119448
Q99J77	>sp|Q99J77|SIAS_MOUSE Sialic acid synthase OS=Mus musculus OX=10090 GN=Nans PE=1 SV=1	NANS	17.621597076162	18.0693826106572	17.8358471427015	
P28656	>sp|P28656|NP1L1_MOUSE Nucleosome assembly protein 1-like 1 OS=Mus musculus OX=10090 GN=Nap1l1 PE=1 SV=2	NAP1L1	18.7879537871904	19.4226740154206	19.3057443280955	18.6089503948946
Q78ZA7	>sp|Q78ZA7|NP1L4_MOUSE Nucleosome assembly protein 1-like 4 OS=Mus musculus OX=10090 GN=Nap1l4 PE=1 SV=1	NAP1L4	17.5251369817747	18.0088233703179	18.1708633863627	
Q9DB05	>sp|Q9DB05|SNAA_MOUSE Alpha-soluble NSF attachment protein OS=Mus musculus OX=10090 GN=Napa PE=1 SV=1	NAPA	17.2645554533295	17.7884401781804	17.6977459679804	
Q8BP47	>sp|Q8BP47|SYNC_MOUSE Asparagine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Nars1 PE=1 SV=2	NARS1	18.0618103816108	18.5422327363339	18.1392348747343	17.5503165495212
B1AU75	>tr|B1AU75|B1AU75_MOUSE Isoform of Q99MD9, Nuclear autoantigenic sperm protein OS=Mus musculus OX=10090 GN=Nasp PE=1 SV=1	NASP		17.5557084654864	17.2527903286303	
Q8K4Z3	>sp|Q8K4Z3|NNRE_MOUSE NAD(P)H-hydrate epimerase OS=Mus musculus OX=10090 GN=Naxe PE=1 SV=1	NAXE	16.1720342787483	16.8586363179765	16.4730713054811	
P13595	>sp|P13595|NCAM1_MOUSE Neural cell adhesion molecule 1 OS=Mus musculus OX=10090 GN=Ncam1 PE=1 SV=3	NCAM1	18.4930618375684	18.4624779949363	18.9914450544925	18.9089590657395
P09405	>sp|P09405|NUCL_MOUSE Nucleolin OS=Mus musculus OX=10090 GN=Ncl PE=1 SV=2	NCL	18.7786196884626	17.6979733360246	18.9897804191282	19.6852484797139
Q62425	>sp|Q62425|NDUA4_MOUSE Cytochrome c oxidase subunit NDUFA4 OS=Mus musculus OX=10090 GN=Ndufa4 PE=1 SV=2	NDUFA4	16.5318767627639	17.1393598079305	17.2513357333048	
Q9DCS9	>sp|Q9DCS9|NDUBA_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Mus musculus OX=10090 GN=Ndufb10 PE=1 SV=3	NDUFB10	17.8089100561298		18.8609679942551	20.0111242675656
Q8K3J1	>sp|Q8K3J1|NDUS8_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs8 PE=1 SV=1	NDUFS8	19.9885215092608		20.7233320040229	21.6217267843784
P32507	>sp|P32507|NECT2_MOUSE Nectin-2 OS=Mus musculus OX=10090 GN=Nectin2 PE=1 SV=2	NECTIN2		16.1089385073516	15.8372723197597	
P46935	>sp|P46935|NEDD4_MOUSE E3 ubiquitin-protein ligase NEDD4 OS=Mus musculus OX=10090 GN=Nedd4 PE=1 SV=3	NEDD4	17.231060873073	17.839551189583	17.9709757712587	18.3509903513921
Q8CFI0	>sp|Q8CFI0|NED4L_MOUSE E3 ubiquitin-protein ligase NEDD4-like OS=Mus musculus OX=10090 GN=Nedd4l PE=1 SV=2	NEDD4L		18.2325771881045	20.3229049496462	21.4667448604946
Q6P5H2	>sp|Q6P5H2|NEST_MOUSE Nestin OS=Mus musculus OX=10090 GN=Nes PE=1 SV=1	NES	18.2777301838924	18.3024008282133	18.4489109722309	18.7076414682979
P70257	>sp|P70257|NFIX_MOUSE Nuclear factor 1 X-type OS=Mus musculus OX=10090 GN=Nfix PE=1 SV=2	NFIX	19.1662124660384		19.1412619455473	
P70441	>sp|P70441|NHRF1_MOUSE Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Mus musculus OX=10090 GN=Nherf1 PE=1 SV=3	NHERF1	15.7381812868515		16.1855699238513	
Q99MJ6	>sp|Q99MJ6|NHRF4_MOUSE Na(+)/H(+) exchange regulatory cofactor NHE-RF4 OS=Mus musculus OX=10090 GN=Nherf4 PE=1 SV=1	NHERF4	17.9457672612008	18.0902140944796	17.9780382739303	
Q3UW53	>sp|Q3UW53|NIBA1_MOUSE Protein Niban 1 OS=Mus musculus OX=10090 GN=Niban1 PE=1 SV=2	NIBAN1	17.0736256288365	17.4840854888766	17.6861643701909	17.4633045579313
Q8R1F1	>sp|Q8R1F1|NIBA2_MOUSE Protein Niban 2 OS=Mus musculus OX=10090 GN=Niban2 PE=1 SV=2	NIBAN2	16.4304640399362	18.0739381013844	17.5672334831757	
P10493	>sp|P10493|NID1_MOUSE Nidogen-1 OS=Mus musculus OX=10090 GN=Nid1 PE=1 SV=2	NID1	19.6669874209923	19.9745891997544	19.5417678160418	19.2321845675239
O88322	>sp|O88322|NID2_MOUSE Nidogen-2 OS=Mus musculus OX=10090 GN=Nid2 PE=1 SV=2	NID2	18.5643928999034	18.7339815335022	18.6034736386247	18.4063618910155
Q9JHW2	>sp|Q9JHW2|NIT2_MOUSE Omega-amidase NIT2 OS=Mus musculus OX=10090 GN=Nit2 PE=1 SV=1	NIT2	19.1765970795313	17.7774446952434		18.9438612617317
P15532	>sp|P15532|NDKA_MOUSE Nucleoside diphosphate kinase A OS=Mus musculus OX=10090 GN=Nme1 PE=1 SV=1	NME1	19.8677067026539	20.8810355780685	20.4134309064041	19.4858482895917
E9PZF0	>tr|E9PZF0|E9PZF0_MOUSE Nme1nme2 readthrough, Nucleoside diphosphate kinase OS=Mus musculus OX=10090 GN=Nme1nme2 PE=3 SV=1	NME1NME2	19.0275018487577	19.9405074120815	19.3240810748295	18.7924844084761
Q8K2T1	>sp|Q8K2T1|NMRL1_MOUSE NmrA-like family domain-containing protein 1 OS=Mus musculus OX=10090 GN=Nmral1 PE=1 SV=1	NMRAL1		16.5938766706898	15.2540330417262	
O70310	>sp|O70310|NMT1_MOUSE Glycylpeptide N-tetradecanoyltransferase 1 OS=Mus musculus OX=10090 GN=Nmt1 PE=1 SV=1	NMT1	16.1814385728927	18.1363314207353	16.9969287862156	
Q61941	>sp|Q61941|NNTM_MOUSE NAD(P) transhydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Nnt PE=1 SV=2	NNT	16.42923405257		17.6534277985242	18.785297703075
Q8BW10	>sp|Q8BW10|NOB1_MOUSE RNA-binding protein NOB1 OS=Mus musculus OX=10090 GN=Nob1 PE=1 SV=1	NOB1	16.0149632344272	16.6977950612488	16.884564374463	16.939591193502
Q9D1X0	>sp|Q9D1X0|NOL3_MOUSE Nucleolar protein 3 OS=Mus musculus OX=10090 GN=Nol3 PE=1 SV=1	NOL3	18.8595353397591			20.601820070245
Q99K48	>sp|Q99K48|NONO_MOUSE Non-POU domain-containing octamer-binding protein OS=Mus musculus OX=10090 GN=Nono PE=1 SV=3	NONO	17.2858841636008			16.5336224036432
E9QN31	>tr|E9QN31|E9QN31_MOUSE Isoform of Q922K7, NOP2 nucleolar protein OS=Mus musculus OX=10090 GN=Nop2 PE=1 SV=1	NOP2		15.6498808158628	15.7498727743569	
Q9D6Z1	>sp|Q9D6Z1|NOP56_MOUSE Nucleolar protein 56 OS=Mus musculus OX=10090 GN=Nop56 PE=1 SV=2	NOP56	18.0108996280862	17.8340208437124	18.221662547542	18.6633577129945
O35604	>sp|O35604|NPC1_MOUSE NPC intracellular cholesterol transporter 1 OS=Mus musculus OX=10090 GN=Npc1 PE=1 SV=2	NPC1	17.244646316212		17.1311998498235	
Q9Z0J0	>sp|Q9Z0J0|NPC2_MOUSE NPC intracellular cholesterol transporter 2 OS=Mus musculus OX=10090 GN=Npc2 PE=1 SV=1	NPC2	16.8228188585859	17.2217076894126	17.5545366898242	17.7937105499167
Q11011	>sp|Q11011|PSA_MOUSE Puromycin-sensitive aminopeptidase OS=Mus musculus OX=10090 GN=Npepps PE=1 SV=2	NPEPPS	16.4947817306471	17.0418396971561	16.9191145142638	17.6867603810244
Q61937	>sp|Q61937|NPM_MOUSE Nucleophosmin OS=Mus musculus OX=10090 GN=Npm1 PE=1 SV=1	NPM1	19.5829745971052	19.2784143851569	20.1069624704899	21.0040433719084
H3BIX4	>tr|H3BIX4|H3BIX4_MOUSE Isoform of P97300, Neuroplastin (Fragment) OS=Mus musculus OX=10090 GN=Nptn PE=1 SV=1	NPTN	17.388333411745	18.4235970216166	18.2970919344799	19.1268907122999
Q8CJ26	>sp|Q8CJ26|NRADD_MOUSE Death domain-containing membrane protein NRADD OS=Mus musculus OX=10090 GN=Nradd PE=1 SV=1	NRADD	15.9745437698858	16.1067085123295	16.510640439213	15.0236999542652
P97333	>sp|P97333|NRP1_MOUSE Neuropilin-1 OS=Mus musculus OX=10090 GN=Nrp1 PE=1 SV=2	NRP1	17.7795589036477	18.759282160647	18.2553009767632	16.8192252187406
P46460	>sp|P46460|NSF_MOUSE Vesicle-fusing ATPase OS=Mus musculus OX=10090 GN=Nsf PE=1 SV=2	NSF		17.9153169742317	17.1040832543301	
Q9CZ44	>sp|Q9CZ44|NSF1C_MOUSE NSFL1 cofactor p47 OS=Mus musculus OX=10090 GN=Nsfl1c PE=1 SV=1	NSFL1C	16.9198367146642	16.5239784594054	17.2235622861425	16.8316041742669
Q9JM14	>sp|Q9JM14|NT5C_MOUSE 5'(3')-deoxyribonucleotidase, cytosolic type OS=Mus musculus OX=10090 GN=Nt5c PE=1 SV=1	NT5C	17.2678882386878	17.8544262606435	17.7227216402223	17.5740676212665
Q02819	>sp|Q02819|NUCB1_MOUSE Nucleobindin-1 OS=Mus musculus OX=10090 GN=Nucb1 PE=1 SV=2	NUCB1	18.6286054638149	17.4930851414054	18.1346828193605	20.0541807517514
O35685	>sp|O35685|NUDC_MOUSE Nuclear migration protein nudC OS=Mus musculus OX=10090 GN=Nudc PE=1 SV=1	NUDC	16.8001236719023	16.7465259598248	17.6829536602848	17.5231954577526
Q9CQ48	>sp|Q9CQ48|NUDC2_MOUSE NudC domain-containing protein 2 OS=Mus musculus OX=10090 GN=Nudcd2 PE=1 SV=1	NUDCD2	16.1108248605545	15.3731511813163	16.580216891347	
Q9JKX6	>sp|Q9JKX6|NUDT5_MOUSE ADP-sugar pyrophosphatase OS=Mus musculus OX=10090 GN=Nudt5 PE=1 SV=1	NUDT5	17.8211664350403	18.0680274152158	17.7889378013676	
O08919	>sp|O08919|NUMBL_MOUSE Numb-like protein OS=Mus musculus OX=10090 GN=Numbl PE=1 SV=3	NUMBL		16.4705957958689	17.0546415241651	
Q8R4R6	>sp|Q8R4R6|NUP35_MOUSE Nucleoporin NUP35 OS=Mus musculus OX=10090 GN=Nup35 PE=1 SV=2	NUP35	18.3153750883645			17.4535685994545
P61971	>sp|P61971|NTF2_MOUSE Nuclear transport factor 2 OS=Mus musculus OX=10090 GN=Nutf2 PE=1 SV=1	NUTF2	18.6577870749994	19.1189774504478	18.5396583126672	
Q8QZR4	>sp|Q8QZR4|OAF_MOUSE Out at first protein homolog OS=Mus musculus OX=10090 GN=Oaf PE=2 SV=1	OAF	17.8396712670739	18.3704280999598	18.58463441554	18.4351213295535
P29758	>sp|P29758|OAT_MOUSE Ornithine aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Oat PE=1 SV=1	OAT	19.8427077325177	18.5928533008872	19.4919784001601	20.4590423388648
E9QQ96	>tr|E9QQ96|E9QQ96_MOUSE Isoform of A2AAJ9, non-specific serine/threonine protein kinase OS=Mus musculus OX=10090 GN=Obscn PE=1 SV=2	OBSCN	18.1359153843591	17.0886394320898	17.5326604690283	17.4292148640398
D3YYU8	>sp|D3YYU8|OBSL1_MOUSE Obscurin-like protein 1 OS=Mus musculus OX=10090 GN=Obsl1 PE=1 SV=1	OBSL1	17.4408943520769	17.100333092562	17.899462404877	18.3272578826777
Q62000	>sp|Q62000|MIME_MOUSE Mimecan OS=Mus musculus OX=10090 GN=Ogn PE=1 SV=1	OGN	19.4280514200796	19.0007779237364	19.4215477393954	19.2448668896864
Q9CZ30	>sp|Q9CZ30|OLA1_MOUSE Obg-like ATPase 1 OS=Mus musculus OX=10090 GN=Ola1 PE=1 SV=1	OLA1	16.4490482280565	17.2681974147693	17.137683921433	16.2562680726554
Q3V1G4	>sp|Q3V1G4|OLM2B_MOUSE Olfactomedin-like protein 2B OS=Mus musculus OX=10090 GN=Olfml2b PE=1 SV=2	OLFML2B	17.6354509108843	18.2151750517729	17.5223876357403	
Q8BK62	>sp|Q8BK62|OLFL3_MOUSE Olfactomedin-like protein 3 OS=Mus musculus OX=10090 GN=Olfml3 PE=2 SV=2	OLFML3	18.3563348830801	18.8304101710601	18.6609458126818	18.7256978425947
Q7TQI3	>sp|Q7TQI3|OTUB1_MOUSE Ubiquitin thioesterase OTUB1 OS=Mus musculus OX=10090 GN=Otub1 PE=1 SV=2	OTUB1	17.9168994844064	17.8949657455585	18.0348155932532	
Q6P9R2	>sp|Q6P9R2|OXSR1_MOUSE Serine/threonine-protein kinase OSR1 OS=Mus musculus OX=10090 GN=Oxsr1 PE=1 SV=1	OXSR1	17.5473791808151	17.8376666572739	17.7349599737	17.6177485142734
Q60715	>sp|Q60715|P4HA1_MOUSE Prolyl 4-hydroxylase subunit alpha-1 OS=Mus musculus OX=10090 GN=P4ha1 PE=1 SV=2	P4HA1	16.9588814578843	17.0034033369313	17.0661945083307	17.0948367900332
Q60716	>sp|Q60716|P4HA2_MOUSE Prolyl 4-hydroxylase subunit alpha-2 OS=Mus musculus OX=10090 GN=P4ha2 PE=1 SV=1	P4HA2	16.8312761721427	17.0747915675755	17.1498757338818	
P09103	>sp|P09103|PDIA1_MOUSE Protein disulfide-isomerase OS=Mus musculus OX=10090 GN=P4hb PE=1 SV=2	P4HB	19.3075844174921	18.7737936500615	19.4499351830863	19.8632062086815
P50580	>sp|P50580|PA2G4_MOUSE Proliferation-associated protein 2G4 OS=Mus musculus OX=10090 GN=Pa2g4 PE=1 SV=3	PA2G4	18.0301513273685	17.9904354777868	17.7437641721114	17.4841034691944
P29341	>sp|P29341|PABP1_MOUSE Polyadenylate-binding protein 1 OS=Mus musculus OX=10090 GN=Pabpc1 PE=1 SV=2	PABPC1	17.923675411584	17.9301877699384	18.1777411645821	18.4004542279285
A3KFU5;Q6PHQ9	>tr|A3KFU5|A3KFU5_MOUSE Isoform of Q6PHQ9, Polyadenylate-binding protein OS=Mus musculus OX=10090 GN=Pabpc4 PE=1 SV=1;>tr|Q6PHQ9|Q6PHQ9_MOUSE Polyadenylate-binding protein OS=Mus musculus OX=10090 GN=Pabpc4 PE=1 SV=1	PABPC4	18.0899792816757	17.6088038936546	18.4054209331678	18.842570801002
Q9WVE8	>sp|Q9WVE8|PACN2_MOUSE Protein kinase C and casein kinase substrate in neurons protein 2 OS=Mus musculus OX=10090 GN=Pacsin2 PE=1 SV=1	PACSIN2	18.0437932102209	17.6768118070558	17.8034669589459	17.9147158775965
Q99JB8	>sp|Q99JB8|PACN3_MOUSE Protein kinase C and casein kinase II substrate protein 3 OS=Mus musculus OX=10090 GN=Pacsin3 PE=1 SV=1	PACSIN3	18.672887336354	17.8632740294216	18.8829385011226	19.3746369094285
Q61206	>sp|Q61206|PA1B2_MOUSE Platelet-activating factor acetylhydrolase IB subunit alpha2 OS=Mus musculus OX=10090 GN=Pafah1b2 PE=1 SV=2	PAFAH1B2	19.9915414992498	20.0941827895781	19.7441098069284	19.3091062944337
Q61205	>sp|Q61205|PA1B3_MOUSE Platelet-activating factor acetylhydrolase IB subunit alpha1 OS=Mus musculus OX=10090 GN=Pafah1b3 PE=1 SV=1	PAFAH1B3	17.6910568910351	18.6917401992492	17.9628009632919	17.5427629990732
Q9ET54	>sp|Q9ET54|PALLD_MOUSE Palladin OS=Mus musculus OX=10090 GN=Palld PE=1 SV=2	PALLD	17.4465566591914	17.5367760525453	17.5518819012671	18.0204916117922
Q9Z0P4	>sp|Q9Z0P4|PALM_MOUSE Paralemmin-1 OS=Mus musculus OX=10090 GN=Palm PE=1 SV=1	PALM	18.2863466036601	18.8612049936494	18.7071713943146	
Q60967	>sp|Q60967|PAPS1_MOUSE Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1 OS=Mus musculus OX=10090 GN=Papss1 PE=1 SV=1	PAPSS1	17.0985623245927		16.9365074845186	17.2958718034382
Q99LX0	>sp|Q99LX0|PARK7_MOUSE Parkinson disease protein 7 homolog OS=Mus musculus OX=10090 GN=Park7 PE=1 SV=1	PARK7	17.166753556594	17.0282567154758	17.5419597387154	18.0962604556757
Q3ULW8	>sp|Q3ULW8|PARP3_MOUSE Protein mono-ADP-ribosyltransferase PARP3 OS=Mus musculus OX=10090 GN=Parp3 PE=2 SV=1	PARP3		16.6278922947362		17.8692457159459
E9PYK3	>sp|E9PYK3|PARP4_MOUSE Protein mono-ADP-ribosyltransferase PARP4 OS=Mus musculus OX=10090 GN=Parp4 PE=1 SV=1	PARP4	18.3802301854708	18.6596360009934	17.8638635161713	17.2120982067325
Q3TVI8	>sp|Q3TVI8|PBIP1_MOUSE Pre-B-cell leukemia transcription factor-interacting protein 1 OS=Mus musculus OX=10090 GN=Pbxip1 PE=1 SV=2	PBXIP1	17.405599099987	18.230416136594	17.9538688793258	
P60335	>sp|P60335|PCBP1_MOUSE Poly(rC)-binding protein 1 OS=Mus musculus OX=10090 GN=Pcbp1 PE=1 SV=1	PCBP1	17.9654562457855	17.7410834564895	18.1247343990618	17.9121170565566
Q61990	>sp|Q61990|PCBP2_MOUSE Poly(rC)-binding protein 2 OS=Mus musculus OX=10090 GN=Pcbp2 PE=1 SV=1	PCBP2	17.6593784632346	16.8965581373986	17.4609196808524	17.0921388176595
A0A0A6YY83;E9Q2S0	>tr|A0A0A6YY83|A0A0A6YY83_MOUSE Isoform of A2RS43, Protocadherin 7 OS=Mus musculus OX=10090 GN=Pcdh7 PE=1 SV=1;>tr|E9Q2S0|E9Q2S0_MOUSE Isoform of A2RS43, Protocadherin 7 OS=Mus musculus OX=10090 GN=Pcdh7 PE=1 SV=2	PCDH7	15.5423244943459	15.8269804702208	16.2432798680963	
E0CYV0	>tr|E0CYV0|E0CYV0_MOUSE Isoform of P23506, Protein-L-isoaspartate O-methyltransferase OS=Mus musculus OX=10090 GN=Pcmt1 PE=1 SV=1	PCMT1	20.1984615852807	18.4128467362638	20.7015094240617	20.3848367343934
P17918	>sp|P17918|PCNA_MOUSE Proliferating cell nuclear antigen OS=Mus musculus OX=10090 GN=Pcna PE=1 SV=2	PCNA	16.5615580753315	17.2791404461219	16.6407261553506	
Q6P8I4	>sp|Q6P8I4|PCNP_MOUSE PEST proteolytic signal-containing nuclear protein OS=Mus musculus OX=10090 GN=Pcnp PE=1 SV=1	PCNP	16.9589754537292	16.5934615394985	18.1432854711308	18.9948241581884
Q9CQF9	>sp|Q9CQF9|PCYOX_MOUSE Prenylcysteine oxidase 1 OS=Mus musculus OX=10090 GN=Pcyox1 PE=1 SV=1	PCYOX1	17.0258927911893	16.343062403542	17.432993815867	17.5577947616971
Q8VE70	>sp|Q8VE70|PDC10_MOUSE Programmed cell death protein 10 OS=Mus musculus OX=10090 GN=Pdcd10 PE=1 SV=1	PDCD10	18.4466948105513		18.7153498946891	
P56812	>sp|P56812|PDCD5_MOUSE Programmed cell death protein 5 OS=Mus musculus OX=10090 GN=Pdcd5 PE=1 SV=3	PDCD5		20.0617256737844		21.1610099488396
P12815	>sp|P12815|PDCD6_MOUSE Programmed cell death protein 6 OS=Mus musculus OX=10090 GN=Pdcd6 PE=1 SV=2	PDCD6	18.4610446278123	19.2946332452605	17.5304928637636	
Q9WU78	>sp|Q9WU78|PDC6I_MOUSE Programmed cell death 6-interacting protein OS=Mus musculus OX=10090 GN=Pdcd6ip PE=1 SV=3	PDCD6IP	19.2783693968494	19.3206243954308	19.1221863593666	18.5940952468745
P05622	>sp|P05622|PGFRB_MOUSE Platelet-derived growth factor receptor beta OS=Mus musculus OX=10090 GN=Pdgfrb PE=1 SV=2	PDGFRB	17.706038578141	18.2033755939538	17.8253178794184	
P27773	>sp|P27773|PDIA3_MOUSE Protein disulfide-isomerase A3 OS=Mus musculus OX=10090 GN=Pdia3 PE=1 SV=2	PDIA3	19.0772897406397	18.6388047195483	19.3533438256922	19.4560281542022
P08003	>sp|P08003|PDIA4_MOUSE Protein disulfide-isomerase A4 OS=Mus musculus OX=10090 GN=Pdia4 PE=1 SV=3	PDIA4	17.779038606874	17.0980713164039	17.9178309057552	19.0809331032632
Q922R8	>sp|Q922R8|PDIA6_MOUSE Protein disulfide-isomerase A6 OS=Mus musculus OX=10090 GN=Pdia6 PE=1 SV=3	PDIA6	18.9370487462622	17.9192593265843	19.4250255676181	19.4647713603771
O70400	>sp|O70400|PDLI1_MOUSE PDZ and LIM domain protein 1 OS=Mus musculus OX=10090 GN=Pdlim1 PE=1 SV=4	PDLIM1	17.7601204833979	18.1411210046741	18.3120999564622	18.6193639206937
Q3TJD7	>sp|Q3TJD7|PDLI7_MOUSE PDZ and LIM domain protein 7 OS=Mus musculus OX=10090 GN=Pdlim7 PE=1 SV=1	PDLIM7		18.6167771137634	17.9624526313249	18.6255493162934
A0A0R4J034	>tr|A0A0R4J034|A0A0R4J034_MOUSE Isoform of Q99K01, Pyridoxal-dependent decarboxylase domain containing 1 OS=Mus musculus OX=10090 GN=Pdxdc1 PE=1 SV=1	PDXDC1		16.9000731865011	16.0048101607217	
