protein_id	fasta_headers	gene_symbols_or_id	FS1-L	FS2-L	FW1-L	FW2-L
Q99MN1	>sp|Q99MN1|SYK_MOUSE Lysine--tRNA ligase OS=Mus musculus OX=10090 GN=Kars1 PE=1 SV=1	KARS1		17.8620877508752	18.6880555342424	18.9294093020658
Q9D618	>sp|Q9D618|KBTBC_MOUSE Kelch repeat and BTB domain-containing protein 12 OS=Mus musculus OX=10090 GN=Kbtbd12 PE=2 SV=3	KBTBD12	18.4833633472613	19.8335341210585	20.2565481482305	19.7259838266528
Q80UY2	>sp|Q80UY2|KCMF1_MOUSE E3 ubiquitin-protein ligase KCMF1 OS=Mus musculus OX=10090 GN=Kcmf1 PE=1 SV=1	KCMF1	19.6401187923765	19.1577270067304	18.9370093066809	19.2452282181349
Q8K201	>sp|Q8K201|KCT2_MOUSE Keratinocyte-associated transmembrane protein 2 OS=Mus musculus OX=10090 GN=Kct2 PE=1 SV=2	KCT2	19.8305081959599	19.2994423344701	19.7100191466288	19.4697211120705
Q6WVG3	>sp|Q6WVG3|KCD12_MOUSE BTB/POZ domain-containing protein KCTD12 OS=Mus musculus OX=10090 GN=Kctd12 PE=1 SV=1	KCTD12	19.3370681849709	19.2324748199406	19.638700601223	19.1257552747231
Q8VC57	>sp|Q8VC57|KCTD5_MOUSE BTB/POZ domain-containing protein KCTD5 OS=Mus musculus OX=10090 GN=Kctd5 PE=1 SV=1	KCTD5	20.2552369001825	20.2521312042048	20.5967604640134	20.5116308897451
P59997	>sp|P59997|KDM2A_MOUSE Lysine-specific demethylase 2A OS=Mus musculus OX=10090 GN=Kdm2a PE=1 SV=2	KDM2A	18.578237026083	18.6833976091522	18.5813688125195	18.4660400191349
Q6ZPY7	>sp|Q6ZPY7|KDM3B_MOUSE Lysine-specific demethylase 3B OS=Mus musculus OX=10090 GN=Kdm3b PE=1 SV=3	KDM3B		18.1699115152131	18.3313455830256	18.1242159828571
Q91VY5	>sp|Q91VY5|KDM4B_MOUSE Lysine-specific demethylase 4B OS=Mus musculus OX=10090 GN=Kdm4b PE=2 SV=1	KDM4B		16.1977068936521	16.6470340854889	17.0106976270328
P41230	>sp|P41230|KDM5C_MOUSE Lysine-specific demethylase 5C OS=Mus musculus OX=10090 GN=Kdm5c PE=1 SV=4	KDM5C		19.017044598897	19.2265425513079	19.2762829068847
Q9CQX8	>sp|Q9CQX8|KGD4_MOUSE Alpha-ketoglutarate dehydrogenase component 4 OS=Mus musculus OX=10090 GN=Kgd4 PE=1 SV=1	KGD4	19.9053185156289	19.3110265200183	19.6268419210448	19.397218488056
Q60749	>sp|Q60749|KHDR1_MOUSE KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Mus musculus OX=10090 GN=Khdrbs1 PE=1 SV=2	KHDRBS1	19.6820226809016	19.9098675134231	20.5146965342516	20.3487833166965
Q9R226	>sp|Q9R226|KHDR3_MOUSE KH domain-containing, RNA-binding, signal transduction-associated protein 3 OS=Mus musculus OX=10090 GN=Khdrbs3 PE=1 SV=1	KHDRBS3	18.3042469354304		18.3974172779963	18.6767640806131
Q3U0V1	>sp|Q3U0V1|FUBP2_MOUSE Far upstream element-binding protein 2 OS=Mus musculus OX=10090 GN=Khsrp PE=1 SV=2	KHSRP	20.4127825503826	20.6684428097203	20.5930682293943	20.4768907719303
Q91X21	>sp|Q91X21|K2013_MOUSE Uncharacterized protein KIAA2013 OS=Mus musculus OX=10090 GN=Kiaa2013 PE=1 SV=1	KIAA2013		19.1974563241498	19.6605703420789	19.5904073132574
A0A286YCV9;E9Q4K7	>tr|A0A286YCV9|A0A286YCV9_MOUSE Kinesin family member 13B OS=Mus musculus OX=10090 GN=Kif13b PE=1 SV=1;>tr|E9Q4K7|E9Q4K7_MOUSE Isoform of A0A286YCV9, Kinesin family member 13B OS=Mus musculus OX=10090 GN=Kif13b PE=1 SV=1	KIF13B	17.2121144763884	16.5763803427907	16.0362919174378	16.4684646509676
A2AH75	>tr|A2AH75|A2AH75_MOUSE Isoform of Q60575, Kinesin family member 1B OS=Mus musculus OX=10090 GN=Kif1b PE=1 SV=1	KIF1B		17.4789849638292	18.290656002461	18.5696764480464
P28740	>sp|P28740|KIF2A_MOUSE Kinesin-like protein KIF2A OS=Mus musculus OX=10090 GN=Kif2a PE=1 SV=2	KIF2A		17.4244133498804	19.160938346089	18.6447112662547
Q922S8	>sp|Q922S8|KIF2C_MOUSE Kinesin-like protein KIF2C OS=Mus musculus OX=10090 GN=Kif2c PE=1 SV=1	KIF2C	20.6911696038927	21.0537317214529	19.9154955467032	19.3748269098578
Q61771	>sp|Q61771|KIF3B_MOUSE Kinesin-like protein KIF3B OS=Mus musculus OX=10090 GN=Kif3b PE=1 SV=1	KIF3B		18.6921801992018	18.6122856237384	18.9359063831494
Q61768	>sp|Q61768|KINH_MOUSE Kinesin-1 heavy chain OS=Mus musculus OX=10090 GN=Kif5b PE=1 SV=3	KIF5B	19.5098022899746	20.0950456727438	20.6145544228465	20.6604885792263
Q6ZPU9	>sp|Q6ZPU9|KBP_MOUSE KIF-binding protein OS=Mus musculus OX=10090 GN=Kifbp PE=1 SV=2	KIFBP	19.9333921013692	19.9067959843244	20.2164846014431	20.1035373141183
Q8K339	>sp|Q8K339|KIN17_MOUSE DNA/RNA-binding protein KIN17 OS=Mus musculus OX=10090 GN=Kin PE=1 SV=1	KIN	19.6579105786718	19.174019409166	18.347648757212	18.1755344607308
A0A5F8MPZ2;Q8CD76;Q7TNF4	>tr|A0A5F8MPZ2|A0A5F8MPZ2_MOUSE Isoform of O88447, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc1 PE=1 SV=1;>tr|Q8CD76|Q8CD76_MOUSE Isoform of O88447, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc1 PE=1 SV=1;>tr|Q7TNF4|Q7TNF4_MOUSE Isoform of O88447, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc1 PE=1 SV=1	KLC1	19.4386317261813	19.7551647287503	19.3100092164213	19.5681804029478
D3YXZ3;Q91YS4	>tr|D3YXZ3|D3YXZ3_MOUSE Isoform of O88448, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc2 PE=1 SV=1;>tr|Q91YS4|Q91YS4_MOUSE Isoform of O88448, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc2 PE=1 SV=1	KLC2	18.5872961675332	18.8297601447527	18.866517159776	18.8051770777586
Q9DBS5	>sp|Q9DBS5|KLC4_MOUSE Kinesin light chain 4 OS=Mus musculus OX=10090 GN=Klc4 PE=1 SV=1	KLC4	18.1914918294481	19.4542051360837	19.2233828551685	19.1252338999115
Q921I2	>sp|Q921I2|KLDC4_MOUSE Kelch domain-containing protein 4 OS=Mus musculus OX=10090 GN=Klhdc4 PE=2 SV=2	KLHDC4		20.0245874631714	19.2843663073021	19.6885697976397
G3X9D8	>tr|G3X9D8|G3X9D8_MOUSE Isoform of Q8BWA5, Kelch-like 31 OS=Mus musculus OX=10090 GN=Klhl31 PE=1 SV=1	KLHL31	21.7834117643134	21.2972622800415	19.7193592458042	20.1253767714064
Q9D783	>sp|Q9D783|KLH40_MOUSE Kelch-like protein 40 OS=Mus musculus OX=10090 GN=Klhl40 PE=1 SV=1	KLHL40	19.0969722520758	19.5803691463253	20.0726713174938	20.1567050877796
A2AUC9	>sp|A2AUC9|KLH41_MOUSE Kelch-like protein 41 OS=Mus musculus OX=10090 GN=Klhl41 PE=1 SV=1	KLHL41	20.1605932581986	20.0036097518277	20.1687861099441	20.4128216825683
Q91WN4	>sp|Q91WN4|KMO_MOUSE Kynurenine 3-monooxygenase OS=Mus musculus OX=10090 GN=Kmo PE=1 SV=1	KMO	17.7946449909957	17.8262458013465	17.6919687428439	17.9132920199355
O08550	>sp|O08550|KMT2B_MOUSE Histone-lysine N-methyltransferase 2B OS=Mus musculus OX=10090 GN=Kmt2b PE=1 SV=3	KMT2B		18.578537563849	18.1030646716859	
Q60960	>sp|Q60960|IMA5_MOUSE Importin subunit alpha-5 OS=Mus musculus OX=10090 GN=Kpna1 PE=1 SV=2	KPNA1	18.932151388212	18.0499115750534	18.5497610476932	18.2353838359195
P52293	>sp|P52293|IMA1_MOUSE Importin subunit alpha-1 OS=Mus musculus OX=10090 GN=Kpna2 PE=1 SV=2	KPNA2		16.6306189424507	18.1794184257343	17.3557119182754
O35344	>sp|O35344|IMA4_MOUSE Importin subunit alpha-4 OS=Mus musculus OX=10090 GN=Kpna3 PE=1 SV=1	KPNA3	21.6211510394798	21.6876920849426	20.0082382964028	20.2386808180772
O35343	>sp|O35343|IMA3_MOUSE Importin subunit alpha-3 OS=Mus musculus OX=10090 GN=Kpna4 PE=1 SV=1	KPNA4	19.3873087364551	19.3946628663835	20.1023936303836	19.8392408328888
P70168	>sp|P70168|IMB1_MOUSE Importin subunit beta-1 OS=Mus musculus OX=10090 GN=Kpnb1 PE=1 SV=2	KPNB1	21.5749287209529	21.2036466550587	21.7532163549014	21.801911764389
P32883	>sp|P32883|RASK_MOUSE GTPase KRas OS=Mus musculus OX=10090 GN=Kras PE=1 SV=1	KRAS	21.401856047267	21.3686965858585	21.277986454339	21.2192658156623
Q8VDQ9	>sp|Q8VDQ9|KRI1_MOUSE Protein KRI1 homolog OS=Mus musculus OX=10090 GN=Kri1 PE=1 SV=3	KRI1	19.870171657972	19.4791901288765	18.7371673152164	18.9963252576945
Q61097	>sp|Q61097|KSR1_MOUSE Kinase suppressor of Ras 1 OS=Mus musculus OX=10090 GN=Ksr1 PE=1 SV=1	KSR1	19.4815047257868	20.0694572286117	18.8746823693717	18.8637359904452
A0A087WP85;A0A087WPX0;A0A087WQQ5;F8VQC7	>tr|A0A087WP85|A0A087WP85_MOUSE Isoform of Q61595, Kinectin 1 OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1;>tr|A0A087WPX0|A0A087WPX0_MOUSE Isoform of Q61595, Kinectin 1 OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1;>tr|A0A087WQQ5|A0A087WQQ5_MOUSE Isoform of Q61595, Kinectin 1 OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1;>tr|F8VQC7|F8VQC7_MOUSE Isoform of Q61595, Kinectin 1 OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1	KTN1	19.7360831424029	19.7348419947962	20.0143988658975	20.1633462938221
Q91YP0	>sp|Q91YP0|L2HDH_MOUSE L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=L2hgdh PE=1 SV=1	L2HGDH	18.1832874329448	18.2543709766739	17.8178077169312	18.0751044473833
Q9CXA2	>sp|Q9CXA2|T3HPD_MOUSE Trans-L-3-hydroxyproline dehydratase OS=Mus musculus OX=10090 GN=L3hypdh PE=1 SV=1	L3HYPDH		18.9075563473542	19.9642239882769	20.0436913975357
Q99KR3	>sp|Q99KR3|LACB2_MOUSE Endoribonuclease LACTB2 OS=Mus musculus OX=10090 GN=Lactb2 PE=1 SV=1	LACTB2	17.0124462228939	18.0682134259384	19.2050028767717	18.9583896659244
P19137	>sp|P19137|LAMA1_MOUSE Laminin subunit alpha-1 OS=Mus musculus OX=10090 GN=Lama1 PE=1 SV=2	LAMA1	18.8426102855501	18.9286850762376	19.3419599288015	19.0253428490021
Q60675	>sp|Q60675|LAMA2_MOUSE Laminin subunit alpha-2 OS=Mus musculus OX=10090 GN=Lama2 PE=1 SV=2	LAMA2		16.3635828986514	15.2140677255266	16.1296563388761
P97927	>sp|P97927|LAMA4_MOUSE Laminin subunit alpha-4 OS=Mus musculus OX=10090 GN=Lama4 PE=1 SV=2	LAMA4	17.9260060909423	17.9077560447462	18.043823907535	18.1275872659531
P02469	>sp|P02469|LAMB1_MOUSE Laminin subunit beta-1 OS=Mus musculus OX=10090 GN=Lamb1 PE=1 SV=3	LAMB1	19.581571271629	18.8511406762802	18.8923827452926	18.569015273639
Q61292	>sp|Q61292|LAMB2_MOUSE Laminin subunit beta-2 OS=Mus musculus OX=10090 GN=Lamb2 PE=1 SV=2	LAMB2	18.6811436981604	18.4620147467613	18.2480025164666	18.3443047984367
F8VQJ3	>tr|F8VQJ3|F8VQJ3_MOUSE Isoform of P02468, Laminin, gamma 1 OS=Mus musculus OX=10090 GN=Lamc1 PE=1 SV=1	LAMC1	20.569773119693	19.8885967192544	19.422769211445	19.3937007244418
P11438	>sp|P11438|LAMP1_MOUSE Lysosome-associated membrane glycoprotein 1 OS=Mus musculus OX=10090 GN=Lamp1 PE=1 SV=2	LAMP1		17.2733721004252	17.568432170244	17.515314197532
P17047	>sp|P17047|LAMP2_MOUSE Lysosome-associated membrane glycoprotein 2 OS=Mus musculus OX=10090 GN=Lamp2 PE=1 SV=2	LAMP2	20.6791941530488	21.0177962462332	21.4145797034381	21.5074766127343
Q9CQ22	>sp|Q9CQ22|LTOR1_MOUSE Ragulator complex protein LAMTOR1 OS=Mus musculus OX=10090 GN=Lamtor1 PE=1 SV=1	LAMTOR1		19.1499972304299	19.2498038292551	19.3513951870769
Q9JHS3	>sp|Q9JHS3|LTOR2_MOUSE Ragulator complex protein LAMTOR2 OS=Mus musculus OX=10090 GN=Lamtor2 PE=1 SV=1	LAMTOR2	18.653626688199	18.2384924180637	17.5928301261222	17.8936116417811
Q9D1L9	>sp|Q9D1L9|LTOR5_MOUSE Ragulator complex protein LAMTOR5 OS=Mus musculus OX=10090 GN=Lamtor5 PE=1 SV=1	LAMTOR5		20.735638336839	20.696852551227	20.501777528761
O89112	>sp|O89112|LANC1_MOUSE Glutathione S-transferase LANCL1 OS=Mus musculus OX=10090 GN=Lancl1 PE=1 SV=1	LANCL1	19.3952315135568	19.8391835660842	19.0234817777959	18.7923200000199
Q9CPY7	>sp|Q9CPY7|AMPL_MOUSE Cytosol aminopeptidase OS=Mus musculus OX=10090 GN=Lap3 PE=1 SV=3	LAP3	20.8666970110894	21.0109494773455	21.3102255796283	21.3842935334514
Q6ZQ58	>sp|Q6ZQ58|LARP1_MOUSE La-related protein 1 OS=Mus musculus OX=10090 GN=Larp1 PE=1 SV=3	LARP1	19.9445139070503	19.6188170873191	19.480606109906	19.3069981906824
Q8BWW4	>sp|Q8BWW4|LARP4_MOUSE La-related protein 4 OS=Mus musculus OX=10090 GN=Larp4 PE=1 SV=2	LARP4	19.9029470027673	20.2754675838555	20.0245892344521	20.1152456688114
Q6A0A2	>sp|Q6A0A2|LAR4B_MOUSE La-related protein 4B OS=Mus musculus OX=10090 GN=Larp4b PE=1 SV=2	LARP4B	19.6780990534421	19.7844616709473	19.4259045411492	19.520958086331
Q05CL8	>sp|Q05CL8|LARP7_MOUSE La-related protein 7 OS=Mus musculus OX=10090 GN=Larp7 PE=1 SV=2	LARP7	19.4389617195667	18.7532014458784	17.9271313567456	17.8348834331748
Q8BMJ2	>sp|Q8BMJ2|SYLC_MOUSE Leucine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Lars1 PE=1 SV=2	LARS1	19.0902492575965	19.9759130728816	20.839047106479	20.8578508231771
A2BE28	>sp|A2BE28|LAS1L_MOUSE Ribosomal biogenesis protein LAS1L OS=Mus musculus OX=10090 GN=Las1l PE=1 SV=1	LAS1L	16.9084158664966	16.7642979116703	16.5201169352427	16.7069267300823
Q61792	>sp|Q61792|LASP1_MOUSE LIM and SH3 domain protein 1 OS=Mus musculus OX=10090 GN=Lasp1 PE=1 SV=1	LASP1	20.0531500388565	19.5514922447438	19.9747119232542	19.8505825685388
Q9CX60	>sp|Q9CX60|LBH_MOUSE Protein LBH OS=Mus musculus OX=10090 GN=Lbh PE=1 SV=1	LBH		19.5421216618483	20.0039594953298	19.556248565445
Q3UN02	>sp|Q3UN02|LCLT1_MOUSE Lysocardiolipin acyltransferase 1 OS=Mus musculus OX=10090 GN=Lclat1 PE=1 SV=2	LCLAT1	18.4985221923698	19.3036685395621	18.6108756499561	18.6276429177428
A0A0U1RNF2;A2RTH5	>tr|A0A0U1RNF2|A0A0U1RNF2_MOUSE Isoform of A2RTH5, Leucine carboxyl methyltransferase 1 OS=Mus musculus OX=10090 GN=Lcmt1 PE=1 SV=1;>tr|A2RTH5|A2RTH5_MOUSE Leucine carboxyl methyltransferase 1 OS=Mus musculus OX=10090 GN=Lcmt1 PE=1 SV=1	LCMT1	20.3881390615811		20.6039606124521	20.0145024590601
P70662	>sp|P70662|LDB1_MOUSE LIM domain-binding protein 1 OS=Mus musculus OX=10090 GN=Ldb1 PE=1 SV=2	LDB1	17.8486102896923		17.1952483229822	17.8097012501701
E9PYJ9	>tr|E9PYJ9|E9PYJ9_MOUSE Isoform of Q9JKS4, LIM domain binding 3 OS=Mus musculus OX=10090 GN=Ldb3 PE=1 SV=1	LDB3	19.530130859593	19.8842500514729	19.9437148083024	19.9648078341174
Q9JKS4	>sp|Q9JKS4|LDB3_MOUSE LIM domain-binding protein 3 OS=Mus musculus OX=10090 GN=Ldb3 PE=1 SV=1	LDB3		17.903857916755	19.4531005752642	19.494469541166
P06151	>sp|P06151|LDHA_MOUSE L-lactate dehydrogenase A chain OS=Mus musculus OX=10090 GN=Ldha PE=1 SV=3	LDHA	21.1667175442224	20.7184070020145	21.2539030562276	21.3704565359518
P16125	>sp|P16125|LDHB_MOUSE L-lactate dehydrogenase B chain OS=Mus musculus OX=10090 GN=Ldhb PE=1 SV=2	LDHB	19.2383458281772	19.3942742748923	18.5507794408757	18.3767952443864
Q6DVA0	>sp|Q6DVA0|LEMD2_MOUSE LEM domain-containing protein 2 OS=Mus musculus OX=10090 GN=Lemd2 PE=1 SV=1	LEMD2		18.1317443512009	18.6787055918648	18.6059905368167
Q9WU40	>sp|Q9WU40|MAN1_MOUSE Inner nuclear membrane protein Man1 OS=Mus musculus OX=10090 GN=Lemd3 PE=1 SV=2	LEMD3		15.6905652241766	16.6913939701063	16.975351236536
P16045	>sp|P16045|LEG1_MOUSE Galectin-1 OS=Mus musculus OX=10090 GN=Lgals1 PE=1 SV=3	LGALS1	23.0177073435049	23.0127784732644	23.7731023276684	24.0895328584654
P16110	>sp|P16110|LEG3_MOUSE Galectin-3 OS=Mus musculus OX=10090 GN=Lgals3 PE=1 SV=3	LGALS3	19.4922720303844	20.3076673985996	21.0388020595471	21.3274018947259
Q07797	>sp|Q07797|LG3BP_MOUSE Galectin-3-binding protein OS=Mus musculus OX=10090 GN=Lgals3bp PE=1 SV=1	LGALS3BP	21.721222512429	21.4144943443197	20.5133121496461	20.9057362118297
O89017	>sp|O89017|LGMN_MOUSE Legumain OS=Mus musculus OX=10090 GN=Lgmn PE=1 SV=1	LGMN	19.2529767503534	18.0572885317465	18.016915938867	18.0121862363996
Q99M04	>sp|Q99M04|LIAS_MOUSE Lipoyl synthase, mitochondrial OS=Mus musculus OX=10090 GN=Lias PE=1 SV=1	LIAS	19.3557534364932	19.2690314810125	19.1447138894429	19.2169084699013
P42703	>sp|P42703|LIFR_MOUSE Leukemia inhibitory factor receptor OS=Mus musculus OX=10090 GN=Lifr PE=1 SV=1	LIFR	19.2202874124246	18.5663056145682	18.1117285267396	18.1930024279405
P37913	>sp|P37913|DNLI1_MOUSE DNA ligase 1 OS=Mus musculus OX=10090 GN=Lig1 PE=1 SV=2	LIG1	17.6387906273498	17.1101768936004	15.3259775395067	15.8199185072283
P97386	>sp|P97386|DNLI3_MOUSE DNA ligase 3 OS=Mus musculus OX=10090 GN=Lig3 PE=1 SV=2	LIG3		18.480693615924	18.8835092231243	18.9259501352605
Q9ERG0	>sp|Q9ERG0|LIMA1_MOUSE LIM domain and actin-binding protein 1 OS=Mus musculus OX=10090 GN=Lima1 PE=1 SV=3	LIMA1	21.2528416454501	21.0234920034776	20.9333008696676	20.9449895462818
Q3UH68	>sp|Q3UH68|LIMC1_MOUSE LIM and calponin homology domains-containing protein 1 OS=Mus musculus OX=10090 GN=Limch1 PE=1 SV=2	LIMCH1	20.8126659963344	20.2857563952942	19.5249251598589	19.831308514112
Q9QXD8	>sp|Q9QXD8|LIMD1_MOUSE LIM domain-containing protein 1 OS=Mus musculus OX=10090 GN=Limd1 PE=1 SV=2	LIMD1	19.2906259810805	19.0437795954546	18.5948647002558	18.7801288862521
Q99JW4	>sp|Q99JW4|LIMS1_MOUSE LIM and senescent cell antigen-like-containing domain protein 1 OS=Mus musculus OX=10090 GN=Lims1 PE=1 SV=3	LIMS1	19.4543791978436	18.6098497024147	18.3549534169376	17.9798454456649
Q91XD2	>sp|Q91XD2|LIMS2_MOUSE LIM and senescent cell antigen-like-containing domain protein 2 OS=Mus musculus OX=10090 GN=Lims2 PE=1 SV=1	LIMS2	20.9794267037794	19.5853556328312	19.2781832495405	19.3040811424905
Q571G4	>sp|Q571G4|LIN54_MOUSE Protein lin-54 homolog OS=Mus musculus OX=10090 GN=Lin54 PE=2 SV=2	LIN54	19.6854375022219	20.171023945747	18.9520882732087	18.7948625477039
O88952	>sp|O88952|LIN7C_MOUSE Protein lin-7 homolog C OS=Mus musculus OX=10090 GN=Lin7c PE=1 SV=2	LIN7C	20.2183496532919	20.0047422380602	20.0518576344493	19.8754925259692
F6RR30	>tr|F6RR30|F6RR30_MOUSE Lipase OS=Mus musculus OX=10090 GN=Lipo4 PE=3 SV=2	LIPO4		19.3730096613523	19.0953983090846	19.4020439766508
Q8BQ89	>sp|Q8BQ89|LIX1L_MOUSE LIX1-like protein OS=Mus musculus OX=10090 GN=Lix1l PE=2 SV=2	LIX1L	18.1393040777199	17.9530368577896	18.3266624800977	18.103477257889
Q80Y17	>sp|Q80Y17|L2GL1_MOUSE Lethal(2) giant larvae protein homolog 1 OS=Mus musculus OX=10090 GN=Llgl1 PE=1 SV=1	LLGL1	20.1342603030746	19.7330411258006	19.2297353974657	19.2720353726174
Q9D945	>sp|Q9D945|LLPH_MOUSE Protein LLP homolog OS=Mus musculus OX=10090 GN=Llph PE=1 SV=1	LLPH		19.0326828409124	19.2983143736659	18.904818351348
Q9D0F3	>sp|Q9D0F3|LMAN1_MOUSE Protein ERGIC-53 OS=Mus musculus OX=10090 GN=Lman1 PE=1 SV=1	LMAN1	19.8650678837522	19.4545039945051	20.1307973464479	19.9660467602023
Q8VEE1	>sp|Q8VEE1|LMCD1_MOUSE LIM and cysteine-rich domains protein 1 OS=Mus musculus OX=10090 GN=Lmcd1 PE=1 SV=1	LMCD1	18.8533724232571	19.6081133148447	19.9840603181558	19.7932589672274
Q8C3X8	>sp|Q8C3X8|LMF2_MOUSE Lipase maturation factor 2 OS=Mus musculus OX=10090 GN=Lmf2 PE=1 SV=1	LMF2	18.289306933535	18.0225525817319	18.2459289231941	18.4556259797305
P48678	>sp|P48678|LMNA_MOUSE Prelamin-A/C OS=Mus musculus OX=10090 GN=Lmna PE=1 SV=2	LMNA	21.188465741625	21.2937188835822	21.6728650606397	21.7280036728301
P14733	>sp|P14733|LMNB1_MOUSE Lamin-B1 OS=Mus musculus OX=10090 GN=Lmnb1 PE=1 SV=3	LMNB1	19.4016830424818	19.7138407652695	19.7722495617413	19.6843553520293
P21619	>sp|P21619|LMNB2_MOUSE Lamin-B2 OS=Mus musculus OX=10090 GN=Lmnb2 PE=1 SV=2	LMNB2	19.0195937123102	19.7323390535405	19.8754172668939	19.9263151429154
F6VG99	>tr|F6VG99|F6VG99_MOUSE Isoform of A0AAQ4VMW3, LIM domain only 7 (Fragment) OS=Mus musculus OX=10090 GN=Lmo7 PE=1 SV=1	LMO7	19.7277446365495	19.2271414309853	19.8111818074412	19.5939350178766
Q8BVA4	>sp|Q8BVA4|LMOD1_MOUSE Leiomodin-1 OS=Mus musculus OX=10090 GN=Lmod1 PE=1 SV=1	LMOD1	15.9080584000082	16.2150150938826	15.6074946378884	
Q3UHZ5	>sp|Q3UHZ5|LMOD2_MOUSE Leiomodin-2 OS=Mus musculus OX=10090 GN=Lmod2 PE=1 SV=1	LMOD2	19.979597614017	19.6981510165832	19.8022501345904	19.8430998608963
E9QA62	>sp|E9QA62|LMOD3_MOUSE Leiomodin-3 OS=Mus musculus OX=10090 GN=Lmod3 PE=1 SV=1	LMOD3	20.472446234638	20.2100030658399	19.9516960624104	20.0755334863472
Q8C129	>sp|Q8C129|LCAP_MOUSE Leucyl-cystinyl aminopeptidase OS=Mus musculus OX=10090 GN=Lnpep PE=1 SV=1	LNPEP	19.0576400861763	18.4025997444524	18.7755865404638	18.6475519003129
Q7TQ95	>sp|Q7TQ95|LNP_MOUSE Endoplasmic reticulum junction formation protein lunapark OS=Mus musculus OX=10090 GN=Lnpk PE=1 SV=1	LNPK		17.784402849447	17.6100661787782	17.6216128671988
Q8CGK3	>sp|Q8CGK3|LONM_MOUSE Lon protease homolog, mitochondrial OS=Mus musculus OX=10090 GN=Lonp1 PE=1 SV=2	LONP1	20.0983030558292	19.3892756086347	19.0531591330514	19.0012568569347
P28301	>sp|P28301|LYOX_MOUSE Protein-lysine 6-oxidase OS=Mus musculus OX=10090 GN=Lox PE=1 SV=1	LOX	20.0461262413805	19.6320536651928	20.2153799499987	20.1219289286194
P97873	>sp|P97873|LOXL1_MOUSE Lysyl oxidase homolog 1 OS=Mus musculus OX=10090 GN=Loxl1 PE=1 SV=3	LOXL1		18.7883052517651	18.9577603044791	18.9730024108227
Q8BFW7	>sp|Q8BFW7|LPP_MOUSE Lipoma-preferred partner homolog OS=Mus musculus OX=10090 GN=Lpp PE=1 SV=1	LPP	18.778991503533	19.399898417071	20.0746310189034	19.9122668083196
Q3UMG5	>sp|Q3UMG5|LRCH2_MOUSE Leucine-rich repeat and calponin homology domain-containing protein 2 OS=Mus musculus OX=10090 GN=Lrch2 PE=2 SV=2	LRCH2	17.998056226291	18.169429583307	17.065937493946	16.9879837889816
Q8BVU0	>sp|Q8BVU0|LRCH3_MOUSE DISP complex protein LRCH3 OS=Mus musculus OX=10090 GN=Lrch3 PE=1 SV=3	LRCH3	21.195020252518	20.5945648403937	19.2119859923965	19.3609586908014
P70193	>sp|P70193|LRIG1_MOUSE Leucine-rich repeats and immunoglobulin-like domains protein 1 OS=Mus musculus OX=10090 GN=Lrig1 PE=1 SV=2	LRIG1		17.4932543810653		17.8652735561606
Q91ZX7	>sp|Q91ZX7|LRP1_MOUSE Prolow-density lipoprotein receptor-related protein 1 OS=Mus musculus OX=10090 GN=Lrp1 PE=1 SV=1	LRP1	20.5140829654813	20.4518276896677	20.87265351169	20.822876508237
P55302	>sp|P55302|AMRP_MOUSE Alpha-2-macroglobulin receptor-associated protein OS=Mus musculus OX=10090 GN=Lrpap1 PE=1 SV=1	LRPAP1	19.7159328478038	19.92112683291	20.2518205703814	20.2449041975655
Q6PB66	>sp|Q6PB66|LPPRC_MOUSE Leucine-rich PPR motif-containing protein, mitochondrial OS=Mus musculus OX=10090 GN=Lrpprc PE=1 SV=2	LRPPRC	18.6378870057253	19.051446026961	18.7454448091357	19.0877297862251
Q8CI70	>sp|Q8CI70|LRC20_MOUSE Leucine-rich repeat-containing protein 20 OS=Mus musculus OX=10090 GN=Lrrc20 PE=1 SV=1	LRRC20		19.0823471275617	19.4948831750804	19.3777538066257
Q9CRC8	>sp|Q9CRC8|LRC40_MOUSE Leucine-rich repeat-containing protein 40 OS=Mus musculus OX=10090 GN=Lrrc40 PE=1 SV=2	LRRC40	19.6380220811108	19.4507127777053	19.7313332185519	19.7312859714177
Q505F5	>sp|Q505F5|LRC47_MOUSE Leucine-rich repeat-containing protein 47 OS=Mus musculus OX=10090 GN=Lrrc47 PE=1 SV=1	LRRC47	20.6774793185679	20.5789766141705	20.5123515912716	20.3866829203723
Q922Q8	>sp|Q922Q8|LRC59_MOUSE Leucine-rich repeat-containing protein 59 OS=Mus musculus OX=10090 GN=Lrrc59 PE=1 SV=1	LRRC59	19.9672409913163	20.6780244698204	21.7149635128316	21.5458660518036
