protein_id	fasta_headers	gene_symbols_or_id	FS1-L	FS2-L	FS1-S	FS2-S	FW1-L	FW2-L	FW1-S	FW2-S	MS1-L	MS2-L	MS1-S	MS2-S	MS1d4-Exo	MS2d4-Exo	MS1d4-L	MS2d4-L	MS1d4-S	MS2d4-S	MW1-L	MW2-L	MW1-S	MW2-S	MW1d4-Exo	MW2d4-Exo	MW1d4-L	MW2d4-L	MW1d4-S	MW2d4-S
Q9ERR1	>sp|Q9ERR1|NDEL1_MOUSE Nuclear distribution protein nudE-like 1 OS=Mus musculus OX=10090 GN=Ndel1 PE=1 SV=2	NDEL1	17.6129260749671	19.4010107314292			19.3533428492609	19.4870981197616			18.1003646210432	18.4949024488236					19.9887068737177	19.9592322169936			18.5605604766343	18.0816394664121					19.0543446417028	18.8059075765115		
Q8R0W6	>sp|Q8R0W6|NFIP1_MOUSE NEDD4 family-interacting protein 1 OS=Mus musculus OX=10090 GN=Ndfip1 PE=1 SV=1	NDFIP1					17.9676034126729	18.0703411064261			17.9836783626255	17.7774415485246					17.5139588576145	17.2618011071953			18.124510090639	18.5204537101425					15.5231851841003			
P25233	>sp|P25233|NECD_MOUSE Necdin OS=Mus musculus OX=10090 GN=Ndn PE=1 SV=1	NDN		20.2570470924588			21.5842064962511	21.5659573834063			21.0560025863154	21.0458489633356					20.0695310593918	21.2992695158886			20.9391803107383	21.0562540248995						19.5358942404861		
Q62433	>sp|Q62433|NDRG1_MOUSE Protein NDRG1 OS=Mus musculus OX=10090 GN=Ndrg1 PE=1 SV=1	NDRG1	16.8391174723153	17.4295101392475			19.4094042685349	19.4244573780945		16.9106016775214	18.4014545783707	18.5074736167195					17.7955388353351	18.928040238009			19.1591544142765	18.7729256933728					16.923551092187	16.6477480095962		
Q9QYG0	>sp|Q9QYG0|NDRG2_MOUSE Protein NDRG2 OS=Mus musculus OX=10090 GN=Ndrg2 PE=1 SV=1	NDRG2					19.0633003533924	18.9849905282804									19.1889753932908	20.7766774713732			18.0506646200317						19.3485594016327	19.345937343606		
Q9QYF9	>sp|Q9QYF9|NDRG3_MOUSE Protein NDRG3 OS=Mus musculus OX=10090 GN=Ndrg3 PE=1 SV=1	NDRG3	17.846737451274	18.1641017777686	16.3991337658282		19.2333583879952	19.265223800716			18.9507732176737	18.8915199528236					18.4354482120849	19.6286073433287			18.9807099891862	18.7547977931006					18.2675339234688	18.2420522250163		
Q8BTG7	>sp|Q8BTG7|NDRG4_MOUSE Protein NDRG4 OS=Mus musculus OX=10090 GN=Ndrg4 PE=1 SV=1	NDRG4																18.6984503335455												
O35683	>sp|O35683|NDUA1_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1 OS=Mus musculus OX=10090 GN=Ndufa1 PE=1 SV=1	NDUFA1	17.9050941182079	19.0452371905259			20.4699699498396	20.544641002762			20.288175154682	20.457166003869					19.47652263222	21.2317607380724			20.2750622395262	20.1995145411142			16.0948709012365		18.9030987925908	19.2528289709982		
Q99LC3	>sp|Q99LC3|NDUAA_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial OS=Mus musculus OX=10090 GN=Ndufa10 PE=1 SV=1	NDUFA10					19.619849776924	19.3755847963543			18.648189996108	18.5281710011933						19.9692805816026		18.0729303461912	19.2542002957431	18.9373310802839					17.5532123974026	17.8006554174808		
Q7TMF3	>sp|Q7TMF3|NDUAC_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 OS=Mus musculus OX=10090 GN=Ndufa12 PE=1 SV=2	NDUFA12	18.1098843821907	18.1560308633235			18.6878291775276	19.0484485159439			18.3368597930998	18.06167790121					18.507264766065	19.5857600810196			18.4158665307973	18.2150852190021					19.8902453084601	18.2492034495503		
Q9ERS2	>sp|Q9ERS2|NDUAD_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Mus musculus OX=10090 GN=Ndufa13 PE=1 SV=3	NDUFA13		18.6450804123451			20.9886845643731	21.0483925464703			20.6251618947396	20.6660934877819					19.293836495071	21.6925001223184	16.2021083079155		20.6139851158957	20.5068804653047					18.1177045561508	18.6942121423642		
Q9CQ75	>sp|Q9CQ75|NDUA2_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Mus musculus OX=10090 GN=Ndufa2 PE=1 SV=3	NDUFA2	23.1773748597857	23.8311318448326			23.7479035553816	24.1114539790677			22.5102051274137	22.3970436151439					24.6271628522002	24.6684148299387		16.1073891504482	22.761445604802	22.67592333868			16.742926201634	17.2486283429647	24.5817613316891	24.0403174767099	17.2359025642462	18.0486076887362
Q62425	>sp|Q62425|NDUA4_MOUSE Cytochrome c oxidase subunit NDUFA4 OS=Mus musculus OX=10090 GN=Ndufa4 PE=1 SV=2	NDUFA4	20.9853840287865	21.1595679392883	18.8835737951489	17.9215030590364	22.143899757457	22.1987468992529	17.213153609224	18.4581914661836	21.6130286429285	21.7978281020757		18.3662549698157	17.6730649411148	18.8486474044459	21.9792962539204	23.1700797717386	18.1039877216224	17.5100719254258	21.7040013396029	21.3908719045387	16.9012268350977		17.8519319779094		21.5894506198861	21.574779927976		17.6825829141106
Q9CPP6	>sp|Q9CPP6|NDUA5_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Mus musculus OX=10090 GN=Ndufa5 PE=1 SV=3	NDUFA5	18.565285245542	20.5464250398663	17.9999848174296		21.7904378962809	22.1042754849785			21.0538578592723	21.1211901926567					20.2473446035186	22.5832692012434			21.3230799377798	21.2045807143048					20.0136152817118	20.1783024306944		
Q9CQZ5	>sp|Q9CQZ5|NDUA6_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 OS=Mus musculus OX=10090 GN=Ndufa6 PE=1 SV=1	NDUFA6	19.298561343205	20.0158162051215			20.6819847611689	21.101251192586			20.339519943238	20.2535854942907					20.4213654183085	21.4773780816262			20.3229076412559	20.352354369327					20.6531502057603	20.5756659559474		
Q9Z1P6	>sp|Q9Z1P6|NDUA7_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7 OS=Mus musculus OX=10090 GN=Ndufa7 PE=1 SV=3	NDUFA7	19.4292896906242	20.5118496923135	16.8297111256975		21.6337831738078	21.8273283841833			20.4262121560579	20.4166757828031	17.0419296789353				21.0755934155985	22.4505100396603			20.8295280412308	20.3346802407722	18.5981532699964	16.3050913657452	18.9341235633376	18.9416233897979	20.4552602436033	20.6522205488598	19.2263721181175	17.933591636936
Q9DCJ5	>sp|Q9DCJ5|NDUA8_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 OS=Mus musculus OX=10090 GN=Ndufa8 PE=1 SV=3	NDUFA8	18.2712955691753	20.4389147825429			20.3698495722798	20.969831201216			19.4946854467848	19.2173571477017					20.6597092807403	21.586497608739			20.0969328696893	20.0010648195602					19.8173667990468	20.2891097007182	17.5321545890356	
Q9DC69	>sp|Q9DC69|NDUA9_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial OS=Mus musculus OX=10090 GN=Ndufa9 PE=1 SV=2	NDUFA9					18.5442593078604	19.7283506062361			19.0644633580596	19.0431881213711						19.2037447725317			18.5374066852356	18.3783390464334								
Q59J78	>sp|Q59J78|NDUF2_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 OS=Mus musculus OX=10090 GN=Ndufaf2 PE=1 SV=1	NDUFAF2		19.227514276614			20.4030022250274	20.5593506968129			19.9765116758047	20.1726667411978					19.6590398666404	20.8250567948448			20.0969095207915	19.9058190671496						19.0177759509642	16.623578216205	
Q9JKL4	>sp|Q9JKL4|NDUF3_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 OS=Mus musculus OX=10090 GN=Ndufaf3 PE=1 SV=1	NDUFAF3		17.1154508801482			18.4260122585485	18.3182456969221									18.726343793441	19.9530279270274									18.8257082466515	18.6814008151423		
Q9CWG8	>sp|Q9CWG8|NDUF7_MOUSE Protein arginine methyltransferase NDUFAF7, mitochondrial OS=Mus musculus OX=10090 GN=Ndufaf7 PE=1 SV=4	NDUFAF7					18.0004415632768	17.9983168819363			17.9424560643608	17.4954745578324						18.5913823459003			18.0674879723719	17.6366140176209								
P0DN34	>sp|P0DN34|NDUB1_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1 OS=Mus musculus OX=10090 GN=Ndufb1 PE=1 SV=1	NDUFB1	19.4270735044385	20.2707035278977			21.0611174087757	21.3422982065636			19.8015284497771	20.2800199111153					21.5809861301017	21.7270910497077			20.2657888569157	19.8685417472061					21.2211007265604	20.8646682568062		
Q9DCS9	>sp|Q9DCS9|NDUBA_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Mus musculus OX=10090 GN=Ndufb10 PE=1 SV=3	NDUFB10	19.1410538415466	20.7350592465041			22.2785802688677	22.4549759738247			21.4147094583079	21.486992262211			17.3292861111156		20.864468636089	22.8371705894285			21.6762124520004	21.611083155269	17.9317936596052		18.6787884390415	18.6710005015252	20.0938694239785	20.6716821350192	17.4363880598557	
O09111	>sp|O09111|NDUBB_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb11 PE=1 SV=2	NDUFB11	18.2357784993074	18.7663410070254			20.3947421345365	20.4759170846809			19.8472591983098	19.8760373874998					19.3206448765126	21.1578372914341			19.7639262710695	19.8279236890786					19.2660358772659	19.3253979166068		
Q9CPU2	>sp|Q9CPU2|NDUB2_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb2 PE=1 SV=1	NDUFB2	21.3050831529327	21.9939493626803			23.0569601344416	23.5460428521619			22.5811771310243	22.7224636062888					23.4267392527891	24.0342602904026			22.8157053793547	22.2751668432235					22.4278340465019	21.985232543325		
Q9CQZ6	>sp|Q9CQZ6|NDUB3_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 OS=Mus musculus OX=10090 GN=Ndufb3 PE=1 SV=1	NDUFB3	15.5556424597569	17.6033274422665			19.8176200017582	19.7510103701846			19.2475051373616	19.4499320543005					18.1897902799658	21.2383611533317			19.0840736796068	19.1273448803942					18.0231646105995	17.9027294399752		
Q9CQC7	>sp|Q9CQC7|NDUB4_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Mus musculus OX=10090 GN=Ndufb4 PE=1 SV=3	NDUFB4	19.0066578230182	19.8935173893606			20.8982622587754	20.9266054403036			20.2553891480042	20.2688506975					19.9669778931515	21.6482438330116			20.3838440895789	20.1225773510385					20.3038893459937	20.0523806179466		
Q9CQH3	>sp|Q9CQH3|NDUB5_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb5 PE=1 SV=1	NDUFB5		17.8707227024224	16.1516731842216		18.8855224766364	18.8957644417637			18.7946679765872	18.5584875850679					18.1159071807552	19.8690046934602			18.8266556304908	18.5085725508943					17.5395311887251	17.3171295984289		
Q3UIU2	>sp|Q3UIU2|NDUB6_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 OS=Mus musculus OX=10090 GN=Ndufb6 PE=1 SV=3	NDUFB6					21.3562972105941					20.085231249852					21.8742519656601	22.217834666829									21.6019874534555	21.6502962346023		
Q9CR61	>sp|Q9CR61|NDUB7_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 OS=Mus musculus OX=10090 GN=Ndufb7 PE=1 SV=3	NDUFB7	21.5968520895713	21.0536762539058			21.7738176400522	22.1235139598187			21.3957429365774	21.2890531887525					21.4797627655596	22.5120085097009			21.714164289008	21.5940733988656			17.8073085796224	17.8617154117521	22.987764746165	21.785952004625	18.7599786891767	18.3294745454817
Q9D6J5	>sp|Q9D6J5|NDUB8_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb8 PE=1 SV=1	NDUFB8	18.4423760253324	19.8124148543638			20.7178772285254	20.7968332178279			19.8834216695536	19.9266475135566					20.6149377188492	21.6127693579576			19.7839957801738	19.7397805125468					20.7455278250992	20.4635564238267		
Q9CQJ8	>sp|Q9CQJ8|NDUB9_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 OS=Mus musculus OX=10090 GN=Ndufb9 PE=1 SV=3	NDUFB9	19.1967187458592	18.5308437913286			20.3251309026439	20.3916303264762			19.8931629984292	19.8157990283678					19.5999785847503	21.2837777561437			19.8972321065854	19.9022317286304					18.5881017737277	19.261643992767		
Q9CQ54	>sp|Q9CQ54|NDUC2_MOUSE NADH dehydrogenase [ubiquinone] 1 subunit C2 OS=Mus musculus OX=10090 GN=Ndufc2 PE=1 SV=1	NDUFC2	18.5386733676559	18.9473517664427			19.5370377345822	20.099928756752			19.1490644069659	18.8822626564627					19.9281089295225	20.3795155502354			18.6949612896157	18.9798783486159					19.9203614420004	19.641157465297		
Q91VD9	>sp|Q91VD9|NDUS1_MOUSE NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs1 PE=1 SV=2	NDUFS1	18.1838649806528	18.3747997645672			20.0460020945788	20.3644778109417			19.826767492804	19.6485597424955					18.5726402715163	20.8772312082764			19.6377300908825	19.5323670441527					18.4419547272265	18.7952795896833		
Q91WD5	>sp|Q91WD5|NDUS2_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs2 PE=1 SV=1	NDUFS2					20.2804241707392	20.2670175239392			20.193688978836							20.9582199260556			19.9669109501164	19.2685602751013						19.7475275729178		
Q9DCT2	>sp|Q9DCT2|NDUS3_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs3 PE=1 SV=2	NDUFS3					20.1854308796339				19.8272309448749	19.8688445459772						20.8059949706927			19.2704884551515	19.2147280467063								
Q9CXZ1	>sp|Q9CXZ1|NDUS4_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs4 PE=1 SV=3	NDUFS4	18.2061692809354	19.2987019814295			20.4380773853983	20.6111261024353			19.4246786414204	19.2987965189398					19.7800201004669	21.8062421977955			19.638531438058	19.5064158907758	13.8114030599284				19.3646572850137	19.7253343103519		
Q99LY9	>sp|Q99LY9|NDUS5_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 OS=Mus musculus OX=10090 GN=Ndufs5 PE=1 SV=3	NDUFS5	19.4946639531283	20.3000489393275			21.1128751501066	21.12433821964			19.5724203289193	19.6285991215757					21.3045470967051	21.8603432674647			20.1928860475629	19.8695460295799					20.7396076526772	20.6849804630034		
P52503	>sp|P52503|NDUS6_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs6 PE=1 SV=2	NDUFS6	16.7849110354682	18.3786438955408			20.1168444331904	19.9446194290587		16.9644999423598	19.3443906060516	19.5745273012205					18.7896283066723	21.1738971479423	15.7356733324674		19.6344575304831	19.4527274072146					17.9253145703536	18.6614150152885		
Q9DC70	>sp|Q9DC70|NDUS7_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs7 PE=1 SV=1	NDUFS7		16.7977361074829			18.8809923677326	19.1115095551689			18.7472238274173	18.7364990174982					17.3636702735728	19.5325657109653			18.5835229909534	18.6725929597281						17.3103311782877		
Q8K3J1	>sp|Q8K3J1|NDUS8_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs8 PE=1 SV=1	NDUFS8	17.9873695173329	19.2120857488532			21.0096665703105	21.3265036874429			21.1094133360767	20.6679033579202			18.41810330023		19.8812069694657	22.3749446984741	17.1808959983989		20.9972840104394	20.4624800028388	18.4513928777385		19.4503581847567	19.4447394788335	18.3513156521787	19.889899954398		
Q91YT0	>sp|Q91YT0|NDUV1_MOUSE NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Mus musculus OX=10090 GN=Ndufv1 PE=1 SV=1	NDUFV1	18.3521605565976	19.4892648027112			20.5922978132507	20.7686589300187			20.023906042937	19.8074772299836					19.7195966285332	21.3885762591354			19.7669304108284	19.8114238366652					19.0162529027275	19.352288144022		
Q9D6J6	>sp|Q9D6J6|NDUV2_MOUSE NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufv2 PE=1 SV=2	NDUFV2	16.7950122622376	18.705174041549			20.9647249953858	20.8039448697353			19.6973195514256	19.8995826534935					19.4332123742753	21.4395619811739	15.7097742586767		19.7298385426677	19.7725170286044					18.9609480624316	19.1785068550801		
Q3U422	>tr|Q3U422|Q3U422_MOUSE Isoform of Q8BK30, NADH:ubiquinone oxidoreductase core subunit V3 OS=Mus musculus OX=10090 GN=Ndufv3 PE=1 SV=1	NDUFV3					19.1204527133813	18.6812918281317			18.3665652627897	18.1015504490276						19.7088733302588			18.6161293443747	18.6769839490646								
Q8BK30	>sp|Q8BK30|NDUV3_MOUSE NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial OS=Mus musculus OX=10090 GN=Ndufv3 PE=1 SV=1	NDUFV3					16.2402062364633	15.6864813772054			16.2287905125832							17.8659990161608												
A0A571BF46;A0A571BF58	>tr|A0A571BF46|A0A571BF46_MOUSE Isoform of A0A571BF58, Nebulin OS=Mus musculus OX=10090 GN=Neb PE=1 SV=1;>tr|A0A571BF58|A0A571BF58_MOUSE Nebulin OS=Mus musculus OX=10090 GN=Neb PE=1 SV=1	NEB	18.6427744389741	19.7409511774914			21.4053698198108	21.3836391061612			18.6764659220402	20.1520368273061	18.0981670475302			15.4503213489249	19.6413160146819	21.6460693752722		18.5603681072544	19.9494399049339	17.1757080823488			19.242688549136	18.8009455127285	19.1907087870811	19.6113578903756		17.5860987639507
Q9CR95	>sp|Q9CR95|NECP1_MOUSE Adaptin ear-binding coat-associated protein 1 OS=Mus musculus OX=10090 GN=Necap1 PE=1 SV=2	NECAP1					22.0220866866117	22.1106973980963	18.2263275162679	20.3246112792666	20.7847658240945	21.1189689460165						22.036918115126			20.9174478394913	20.8551513490601								
Q9D1J1	>sp|Q9D1J1|NECP2_MOUSE Adaptin ear-binding coat-associated protein 2 OS=Mus musculus OX=10090 GN=Necap2 PE=1 SV=1	NECAP2		18.5132442935763	19.0809321534539	18.4445984513931	19.7614403953335	19.5407473912557	18.7838689685345	18.3965625431499	19.9409932249279	20.0528766037925	18.1203136617781	17.0314873213724		16.5741583189955	18.8976186934568	19.470024800528	17.6588989211465	18.1348593230743	19.9761707608347	19.9561561508379				16.5208260178136	18.3050703573172	18.8367409009595	17.2703038497699	
Q9JKF6	>sp|Q9JKF6|NECT1_MOUSE Nectin-1 OS=Mus musculus OX=10090 GN=Nectin1 PE=1 SV=3	NECTIN1			18.2750499490863		19.4516795686642	18.9315557907684	17.9217038233938	18.097667981385		19.0494415038046	17.2378866242368					19.4509077243271	18.6623671647311	17.7417866745982	19.3863086277552		15.5215362274267						18.667109564543	19.0678229135018
P32507	>sp|P32507|NECT2_MOUSE Nectin-2 OS=Mus musculus OX=10090 GN=Nectin2 PE=1 SV=2	NECTIN2	16.5258947927087	18.5169325242202	18.1419723976733	18.0948877301021	19.7412640370904	19.666254289142	19.3079543113035	19.8063190627898	20.0342370586798	20.2074285310178	18.1293080642703			17.2593180341243	18.6800937758929	20.0625646728014	20.0262977634099	19.8304932461035	19.9270417854714	19.7951375020228	17.5807543311731		16.7297326246412		17.7420057202477	18.1348134989882	20.0591980467806	20.2182487171872
P46935	>sp|P46935|NEDD4_MOUSE E3 ubiquitin-protein ligase NEDD4 OS=Mus musculus OX=10090 GN=Nedd4 PE=1 SV=3	NEDD4	18.2895350015772	19.9699165974757	19.1484593713836	19.6831590651695	22.0784170812654	22.0083903068295	19.3313408927283	19.5700611410098	22.1479520340008	22.1753701888385	18.6542365023676	17.6966484284419	16.2993628493431	17.601634724817	19.2975744096669	21.8777238759055	18.4834111565655	19.0077954974443	22.3172714718401	21.9685507744074	18.1533238945798		17.1824542845121	16.9139254947566	18.713606524285	19.0480481326733	18.2112666838506	18.5550239571639
A0A571BG49	>tr|A0A571BG49|A0A571BG49_MOUSE Isoform of Q8CFI0, Neural precursor cell expressed, developmentally down-regulated gene 4-like (Fragment) OS=Mus musculus OX=10090 GN=Nedd4l PE=4 SV=1	NEDD4L	16.5267131822828	16.5223547131347				17.3466349222153										17.737392598287										16.8167086932801		
Q8CFI0	>sp|Q8CFI0|NED4L_MOUSE E3 ubiquitin-protein ligase NEDD4-like OS=Mus musculus OX=10090 GN=Nedd4l PE=1 SV=2	NEDD4L	17.6779020337027	20.0459016963078	18.7728426640371	20.3091539486847	21.722483206338	21.8993382753252	18.5850087338041	21.6760848002618	21.5714457959289	21.8029758256373	17.940751267298			17.3442131028924	20.9470389867007	21.655101990602	18.6944867311473	18.4824565458323	21.5977665163308	21.4942784697575	20.2168855126976	16.5684733483183	19.1766216424839	19.4164480670502	18.5266867333881		18.2079647037613	18.775011705877
P29595	>sp|P29595|NEDD8_MOUSE NEDD8 OS=Mus musculus OX=10090 GN=Nedd8 PE=1 SV=2	NEDD8	18.8507453548497	18.870789843863	18.7430082887215	21.7382566674436	19.8302251653352	20.1710993110074	17.910740591514	17.2728647222639	19.8656232248987	19.7993567310257	18.2863972212222	19.5551971046187			19.2950694015401	20.610233475147	19.2687571088595	20.0048943025495	19.798115506191	19.2177360032989		17.2123044173417			19.4773106836495	19.5018500578084	18.9539891050324	19.1984411713264
P51954	>sp|P51954|NEK1_MOUSE Serine/threonine-protein kinase Nek1 OS=Mus musculus OX=10090 GN=Nek1 PE=1 SV=2	NEK1					19.6829275964931	19.6446205152815			18.7752937061421	18.8521509583977						19.9573640797215			18.5077379889609									
Q9R0A5	>sp|Q9R0A5|NEK3_MOUSE Serine/threonine-protein kinase Nek3 OS=Mus musculus OX=10090 GN=Nek3 PE=1 SV=2	NEK3		16.1598752777013			18.3334174440602	18.1125871327401			16.5905505025811	16.576423819888					16.7643792077677	18.2588144357571			17.2548902114454	16.5844619673198					16.0672116535715			
Q9Z1J2	>sp|Q9Z1J2|NEK4_MOUSE Serine/threonine-protein kinase Nek4 OS=Mus musculus OX=10090 GN=Nek4 PE=1 SV=1	NEK4					19.4062029289518					17.7228208696345					18.6945653359014	19.1187636846039			18.3702020909461	18.2789348849531					18.326640145667			
Q7TSC3	>sp|Q7TSC3|NEK5_MOUSE Serine/threonine-protein kinase Nek5 OS=Mus musculus OX=10090 GN=Nek5 PE=2 SV=1	NEK5	17.8621590756316				18.3421832064336	18.0095880898404			17.2851493204634	17.6612840348469					18.6626197026514	17.9086975286448			17.787016157817	17.5433943823617					18.2511818794944	17.5013318422177		
Q9ES74	>sp|Q9ES74|NEK7_MOUSE Serine/threonine-protein kinase Nek7 OS=Mus musculus OX=10090 GN=Nek7 PE=1 SV=1	NEK7		17.4508216698286			19.5152442231944	19.8733977330881		18.0857747356786	19.7936646411192	19.915014239793					18.3841423270675	20.4149801110756			19.5581079867255	19.6340786111818			15.717440297575			18.0579594216269		17.1106616106496
Q8K1R7	>sp|Q8K1R7|NEK9_MOUSE Serine/threonine-protein kinase Nek9 OS=Mus musculus OX=10090 GN=Nek9 PE=1 SV=2	NEK9	16.1857249915503	17.6604594225154		17.3363938504953	19.6165177071374	19.7283759912074			19.590739569556	19.4303976764209				19.1642427498445		19.712553412929		19.8081888646204	19.0746279195495	19.037825950584					17.1098682211188			
Q8BG30	>sp|Q8BG30|NELFA_MOUSE Negative elongation factor A OS=Mus musculus OX=10090 GN=Nelfa PE=1 SV=1	NELFA					18.837948168043	18.8493409553063				18.4559452298225						19.6473038276418			18.9217508820203	17.9679354515951					18.530589222951			
P19426	>sp|P19426|NELFE_MOUSE Negative elongation factor E OS=Mus musculus OX=10090 GN=Nelfe PE=1 SV=2	NELFE	17.7202591435555	18.6227428489737			18.8535423172338	18.9809240472626			17.8781489716536	18.0553052247698					18.5083262700415	19.3844836936643			18.2234997221828	17.7493358752233					17.976799372124	17.6861417691812		15.4555043892835
Q61220	>sp|Q61220|NELL2_MOUSE Protein kinase C-binding protein NELL2 OS=Mus musculus OX=10090 GN=Nell2 PE=1 SV=3	NELL2			16.3066267757525	15.4495028774732			16.5701119330204	17.3349057422597									18.2768375986241	18.1844378653362									18.415929027852	19.0453290255809
Q8CCP0	>sp|Q8CCP0|NEMF_MOUSE Ribosome quality control complex subunit NEMF OS=Mus musculus OX=10090 GN=Nemf PE=1 SV=2	NEMF			21.5344434787847		19.8724870171229	20.1608734622918			19.5372980390387	19.3702425401707						19.3565443881932	17.3242069217014		19.0092026155215	18.935706050898							17.2054687286755	17.0357012243473
Q9CQ45	>sp|Q9CQ45|NENF_MOUSE Neudesin OS=Mus musculus OX=10090 GN=Nenf PE=1 SV=1	NENF	17.6880637410114	19.145653336036	19.6535204125278	19.4453121135651	20.8700335949188	20.8047035853507	20.4359813345201	20.3040652646669	20.5060645403876	20.5687111534367	19.0967228911039	17.9069822867256			20.1774114464436	21.9696011676387	19.0746534901911	19.4412394999251	20.5469699936669	20.4594979222806	17.9033332568972				19.1748306878387	19.3970711476742	19.2556441151219	19.6989563262804
P97798	>sp|P97798|NEO1_MOUSE Neogenin OS=Mus musculus OX=10090 GN=Neo1 PE=1 SV=2	NEO1	17.0278573024352	17.6402163270371	20.357180763923	19.4388943853875	18.2915608569997	18.599329232173	20.5824460509463	20.3807427344269	17.4959604996351	17.8407856815828	19.7459340042755	18.049077551798		17.5944571849652	18.6601952515487	19.1865280311679	20.7593183815597	20.8952746210761	18.1995294679589	17.9127401255706	18.7911932369565				18.0160926142672	17.7779699340654	20.8482152127946	21.0802283409261
Q6P5H2	>sp|Q6P5H2|NEST_MOUSE Nestin OS=Mus musculus OX=10090 GN=Nes PE=1 SV=1	NES	20.5573445056793	21.8859019242866	18.5111558815755	18.4591783219472	23.2097216224876	23.1372030789225	19.1834017267357	19.2313354153218	19.3693191096816	18.9160830623884	19.8116935093942	19.5277554975976	18.4355656479281	18.594182744266	21.2764190824693	23.2325437537839	20.2551552158622	20.3597388845394	20.0807567948726	20.2054010698306	18.2100863581543	16.4013140863863	19.1018394981048	18.4193890519534	20.7373252496557	21.1394967236321	20.211796887814	20.6804886638573
O35657	>sp|O35657|NEUR1_MOUSE Sialidase-1 OS=Mus musculus OX=10090 GN=Neu1 PE=1 SV=1	NEU1	17.665099623349	19.2188593019478			20.7416957876806	20.6671397910981	18.1721284816656		20.001193022409	19.7953797868789	18.1736506716393				20.0439044692736	21.6642103171389	19.1778577303978	19.4946971214491	19.8485910789184	19.9629605368604	17.7242418475822		17.0040122610059		18.991191536359	19.4804577482252	19.0217733912213	19.4928497127801
