protein_id	fasta_headers	gene_symbols_or_id	FS1-S	FS2-S	FW1-S	FW2-S
Q61704	>sp|Q61704|ITIH3_MOUSE Inter-alpha-trypsin inhibitor heavy chain H3 OS=Mus musculus OX=10090 GN=Itih3 PE=1 SV=3	ITIH3	22.3835311688665	21.8154747839396	21.4736944248957	21.2966155205405
A6X935	>sp|A6X935|ITIH4_MOUSE Inter alpha-trypsin inhibitor, heavy chain 4 OS=Mus musculus OX=10090 GN=Itih4 PE=1 SV=2	ITIH4	23.3234603636939	23.1956791758243	22.6430967488129	22.3404704404649
Q8BJD1	>sp|Q8BJD1|ITIH5_MOUSE Inter-alpha-trypsin inhibitor heavy chain H5 OS=Mus musculus OX=10090 GN=Itih5 PE=1 SV=1	ITIH5		17.6859539229743		17.6504182442328
Q61500	>sp|Q61500|ITM2A_MOUSE Integral membrane protein 2A OS=Mus musculus OX=10090 GN=Itm2a PE=2 SV=2	ITM2A	18.4012188130024	18.9433386024422	19.2251974687467	18.3381087655326
O89051	>sp|O89051|ITM2B_MOUSE Integral membrane protein 2B OS=Mus musculus OX=10090 GN=Itm2b PE=1 SV=1	ITM2B	18.5618978115386	19.4705801441271	18.3587025820727	19.7440099530311
Q9D892	>sp|Q9D892|ITPA_MOUSE Inosine triphosphate pyrophosphatase OS=Mus musculus OX=10090 GN=Itpa PE=1 SV=2	ITPA	18.8334571683927	18.3234245572648	19.4560415654839	18.9733250197238
Q9Z329	>sp|Q9Z329|ITPR2_MOUSE Inositol 1,4,5-trisphosphate-gated calcium channel ITPR2 OS=Mus musculus OX=10090 GN=Itpr2 PE=1 SV=4	ITPR2	18.9848735010477			19.6919769126647
E9Q3I4;E9Q3I5	>tr|E9Q3I4|E9Q3I4_MOUSE Isoform of Q9Z0R4, Intersectin 1 (SH3 domain protein 1A) OS=Mus musculus OX=10090 GN=Itsn1 PE=1 SV=1;>tr|E9Q3I5|E9Q3I5_MOUSE Isoform of Q9Z0R4, Intersectin 1 (SH3 domain protein 1A) OS=Mus musculus OX=10090 GN=Itsn1 PE=1 SV=1	ITSN1	18.1898153052944	19.3680723763558	19.0417120645351	19.0652609021473
A0A1D5RLV0	>tr|A0A1D5RLV0|A0A1D5RLV0_MOUSE Isoform of Q8C1D8, IWS1, SUPT6 interacting protein OS=Mus musculus OX=10090 GN=Iws1 PE=1 SV=1	IWS1		18.078322043184	17.9436476480878	18.3871617197052
Q9QXX0	>sp|Q9QXX0|JAG1_MOUSE Protein jagged-1 OS=Mus musculus OX=10090 GN=Jag1 PE=1 SV=1	JAG1	17.2450624963673	16.865491882706	17.0109317342561	18.0110878420068
Q80ZQ5	>sp|Q80ZQ5|JAZF1_MOUSE Juxtaposed with another zinc finger protein 1 OS=Mus musculus OX=10090 GN=Jazf1 PE=1 SV=2	JAZF1	27.4391956787551	25.4999603734981	26.5489710757237	
P97825	>sp|P97825|JUPI1_MOUSE Jupiter microtubule associated homolog 1 OS=Mus musculus OX=10090 GN=Jpt1 PE=1 SV=3	JPT1	17.7475370971149	18.9236345820266	18.7850290602442	19.5121192882188
Q6PGH2	>sp|Q6PGH2|JUPI2_MOUSE Jupiter microtubule associated homolog 2 OS=Mus musculus OX=10090 GN=Jpt2 PE=1 SV=1	JPT2	17.8159560880081	19.6371519887503	16.8616152401593	18.871552544784
Q8BX02	>sp|Q8BX02|KANK2_MOUSE KN motif and ankyrin repeat domain-containing protein 2 OS=Mus musculus OX=10090 GN=Kank2 PE=1 SV=1	KANK2		16.1610210226151		17.0526561921038
Q99MN1	>sp|Q99MN1|SYK_MOUSE Lysine--tRNA ligase OS=Mus musculus OX=10090 GN=Kars1 PE=1 SV=1	KARS1	19.1749564266127	19.3113041193403	19.459018342939	18.4996364589879
Q9D618	>sp|Q9D618|KBTBC_MOUSE Kelch repeat and BTB domain-containing protein 12 OS=Mus musculus OX=10090 GN=Kbtbd12 PE=2 SV=3	KBTBD12	16.398189438433	17.5034844009705	16.7205934684913	17.9999263197778
Q6WVG3	>sp|Q6WVG3|KCD12_MOUSE BTB/POZ domain-containing protein KCTD12 OS=Mus musculus OX=10090 GN=Kctd12 PE=1 SV=1	KCTD12	19.3893105123484	18.9128501440736	19.1611619023233	18.710260887795
Q8VC57	>sp|Q8VC57|KCTD5_MOUSE BTB/POZ domain-containing protein KCTD5 OS=Mus musculus OX=10090 GN=Kctd5 PE=1 SV=1	KCTD5	19.4163345813233		19.1294939881116	18.8659719933314
O35367	>sp|O35367|KERA_MOUSE Keratocan OS=Mus musculus OX=10090 GN=Kera PE=2 SV=1	KERA	16.2031255505448		16.8738715509193	16.2432340795191
Q60749	>sp|Q60749|KHDR1_MOUSE KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Mus musculus OX=10090 GN=Khdrbs1 PE=1 SV=2	KHDRBS1	18.0982223204038	19.4021279499472	17.7747253155876	19.4736448084108
Q80U38	>sp|Q80U38|KHNYN_MOUSE Protein KHNYN OS=Mus musculus OX=10090 GN=Khnyn PE=2 SV=2	KHNYN	21.7423678790859			21.1434669198881
Q3U0V1	>sp|Q3U0V1|FUBP2_MOUSE Far upstream element-binding protein 2 OS=Mus musculus OX=10090 GN=Khsrp PE=1 SV=2	KHSRP	17.7963354405494	19.3193884561451	18.0360867430418	19.7485171941338
Q6P9P6	>sp|Q6P9P6|KIF11_MOUSE Kinesin-like protein KIF11 OS=Mus musculus OX=10090 GN=Kif11 PE=1 SV=1	KIF11		16.703487058777	16.778494108011	18.1964232297593
Q61768	>sp|Q61768|KINH_MOUSE Kinesin-1 heavy chain OS=Mus musculus OX=10090 GN=Kif5b PE=1 SV=3	KIF5B	17.9967619605714	18.3522952216126	17.6317936809803	18.1813927120957
A0A5F8MPZ2;Q8CD76;Q7TNF4	>tr|A0A5F8MPZ2|A0A5F8MPZ2_MOUSE Isoform of O88447, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc1 PE=1 SV=1;>tr|Q8CD76|Q8CD76_MOUSE Isoform of O88447, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc1 PE=1 SV=1;>tr|Q7TNF4|Q7TNF4_MOUSE Isoform of O88447, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc1 PE=1 SV=1	KLC1	17.8014011482291		18.0469368622887	18.326259038301
D3YXZ3;Q91YS4	>tr|D3YXZ3|D3YXZ3_MOUSE Isoform of O88448, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc2 PE=1 SV=1;>tr|Q91YS4|Q91YS4_MOUSE Isoform of O88448, Kinesin light chain OS=Mus musculus OX=10090 GN=Klc2 PE=1 SV=1	KLC2	17.1228051917247	16.080502735666	16.0164434359493	17.0609161084089
P26262	>sp|P26262|KLKB1_MOUSE Plasma kallikrein OS=Mus musculus OX=10090 GN=Klkb1 PE=1 SV=2	KLKB1	20.0901467198061	19.4615395217682	18.4829355160164	18.3103165330392
Q6S9I0;Q6S9I2;Q6S9I3	>tr|Q6S9I0|Q6S9I0_MOUSE Isoform of Q6S9I3, Kininogen 2 OS=Mus musculus OX=10090 GN=Kng2 PE=1 SV=1;>tr|Q6S9I2|Q6S9I2_MOUSE Isoform of Q6S9I3, HMW-kininogen-II variant OS=Mus musculus OX=10090 GN=Kng2 PE=1 SV=1;>tr|Q6S9I3|Q6S9I3_MOUSE HMW kininogen-II OS=Mus musculus OX=10090 GN=Kng2 PE=1 SV=1	KNG2	26.0013284194536	25.1889281112988	24.2155394976905	24.5326693798405
P52293	>sp|P52293|IMA1_MOUSE Importin subunit alpha-1 OS=Mus musculus OX=10090 GN=Kpna2 PE=1 SV=2	KPNA2	17.790087346603	18.4503821916876		17.7042191719906
O35344	>sp|O35344|IMA4_MOUSE Importin subunit alpha-4 OS=Mus musculus OX=10090 GN=Kpna3 PE=1 SV=1	KPNA3	18.982006531389	18.6688803211156	19.4735278564359	18.4703461942749
O35343	>sp|O35343|IMA3_MOUSE Importin subunit alpha-3 OS=Mus musculus OX=10090 GN=Kpna4 PE=1 SV=1	KPNA4	18.3285998304203	18.4897613350441	17.8921915780437	19.5512585040308
P70168	>sp|P70168|IMB1_MOUSE Importin subunit beta-1 OS=Mus musculus OX=10090 GN=Kpnb1 PE=1 SV=2	KPNB1	20.9504225681351	20.3512397093711	20.8639035050306	20.6376344377517
P04104	>sp|P04104|K2C1_MOUSE Keratin, type II cytoskeletal 1 OS=Mus musculus OX=10090 GN=Krt1 PE=1 SV=4	KRT1	17.9248051270793		18.3191424430656	17.7476644928244
P02535	>sp|P02535|K1C10_MOUSE Keratin, type I cytoskeletal 10 OS=Mus musculus OX=10090 GN=Krt10 PE=1 SV=3	KRT10	18.064677824327	17.3878235292477	16.2842783700269	16.5508934899044
P08730	>sp|P08730|K1C13_MOUSE Keratin, type I cytoskeletal 13 OS=Mus musculus OX=10090 GN=Krt13 PE=1 SV=2	KRT13	20.8415982860373		18.1178606887674	
Q3TTY5	>sp|Q3TTY5|K22E_MOUSE Keratin, type II cytoskeletal 2 epidermal OS=Mus musculus OX=10090 GN=Krt2 PE=1 SV=1	KRT2	19.7339116942947	18.6150590629789	17.4515195945434	16.5770332625119
Q6IFX2	>sp|Q6IFX2|K1C42_MOUSE Keratin, type I cytoskeletal 42 OS=Mus musculus OX=10090 GN=Krt42 PE=1 SV=1	KRT42	19.3700799619403		18.1552642548599	17.7244364039648
Q922U2	>sp|Q922U2|K2C5_MOUSE Keratin, type II cytoskeletal 5 OS=Mus musculus OX=10090 GN=Krt5 PE=1 SV=1	KRT5	18.697853852297	17.3565957341621	17.1944669861754	15.5105916101526
Q3UV17	>sp|Q3UV17|K22O_MOUSE Keratin, type II cytoskeletal 2 oral OS=Mus musculus OX=10090 GN=Krt76 PE=1 SV=1	KRT76	20.5078168421292	19.4937227485134	19.1354376684616	18.7733816998153
Q9Z2T6	>sp|Q9Z2T6|KRT85_MOUSE Keratin, type II cuticular Hb5 OS=Mus musculus OX=10090 GN=Krt85 PE=1 SV=2	KRT85	21.4371589658498	20.3110899481247	19.1594171324021	19.2708530674086
A0A087WP85;A0A087WPX0;A0A087WQQ5;F8VQC7	>tr|A0A087WP85|A0A087WP85_MOUSE Isoform of Q61595, Kinectin 1 OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1;>tr|A0A087WPX0|A0A087WPX0_MOUSE Isoform of Q61595, Kinectin 1 OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1;>tr|A0A087WQQ5|A0A087WQQ5_MOUSE Isoform of Q61595, Kinectin 1 OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1;>tr|F8VQC7|F8VQC7_MOUSE Isoform of Q61595, Kinectin 1 OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1	KTN1	17.6388436467856	18.2814479813766	17.7547522106015	18.2761522686265
Q9CXA2	>sp|Q9CXA2|T3HPD_MOUSE Trans-L-3-hydroxyproline dehydratase OS=Mus musculus OX=10090 GN=L3hypdh PE=1 SV=1	L3HYPDH	19.0234806899346	18.7840032377755	20.7416781318813	19.1947290345314
Q99KR3	>sp|Q99KR3|LACB2_MOUSE Endoribonuclease LACTB2 OS=Mus musculus OX=10090 GN=Lactb2 PE=1 SV=1	LACTB2	18.5287666368008	17.5824402180142	19.6692521220102	17.9924771774222
P19137	>sp|P19137|LAMA1_MOUSE Laminin subunit alpha-1 OS=Mus musculus OX=10090 GN=Lama1 PE=1 SV=2	LAMA1	18.5022488161793	18.4153366656889	17.8703030123879	18.2680036261072
Q60675	>sp|Q60675|LAMA2_MOUSE Laminin subunit alpha-2 OS=Mus musculus OX=10090 GN=Lama2 PE=1 SV=2	LAMA2	17.9124624164068	17.5351244455083	17.6009161079215	17.6678866087744
P97927	>sp|P97927|LAMA4_MOUSE Laminin subunit alpha-4 OS=Mus musculus OX=10090 GN=Lama4 PE=1 SV=2	LAMA4	19.8625865960348	19.590516727668	19.7144491881426	19.6695129616405
P02469	>sp|P02469|LAMB1_MOUSE Laminin subunit beta-1 OS=Mus musculus OX=10090 GN=Lamb1 PE=1 SV=3	LAMB1	20.2774940302529	20.3615941398059	19.6126825420046	19.7526346070449
Q61292	>sp|Q61292|LAMB2_MOUSE Laminin subunit beta-2 OS=Mus musculus OX=10090 GN=Lamb2 PE=1 SV=2	LAMB2	18.2904444391101	17.4648378676442	17.9171525746317	18.503798395163
F8VQJ3	>tr|F8VQJ3|F8VQJ3_MOUSE Isoform of P02468, Laminin, gamma 1 OS=Mus musculus OX=10090 GN=Lamc1 PE=1 SV=1	LAMC1	20.1554096089956	20.1389722036071	19.7509731037242	19.7535910635121
P11438	>sp|P11438|LAMP1_MOUSE Lysosome-associated membrane glycoprotein 1 OS=Mus musculus OX=10090 GN=Lamp1 PE=1 SV=2	LAMP1	18.9434788176918	19.0618555224258	18.1552081997532	18.2976886836747
P17047	>sp|P17047|LAMP2_MOUSE Lysosome-associated membrane glycoprotein 2 OS=Mus musculus OX=10090 GN=Lamp2 PE=1 SV=2	LAMP2	20.2146835872001	19.7999851681583	18.3676863131686	18.2682752166394
Q9JHS3	>sp|Q9JHS3|LTOR2_MOUSE Ragulator complex protein LAMTOR2 OS=Mus musculus OX=10090 GN=Lamtor2 PE=1 SV=1	LAMTOR2	17.5981320974688		19.3403778556531	17.481009341388
O89112	>sp|O89112|LANC1_MOUSE Glutathione S-transferase LANCL1 OS=Mus musculus OX=10090 GN=Lancl1 PE=1 SV=1	LANCL1	18.1896909910847	18.6553535346669	17.6997195838631	17.7146381085829
Q9CPY7	>sp|Q9CPY7|AMPL_MOUSE Cytosol aminopeptidase OS=Mus musculus OX=10090 GN=Lap3 PE=1 SV=3	LAP3	20.9857245179069	20.34793176057	21.1217187721385	20.11805723201
Q05CL8	>sp|Q05CL8|LARP7_MOUSE La-related protein 7 OS=Mus musculus OX=10090 GN=Larp7 PE=1 SV=2	LARP7	16.8536811855143	18.3133929888524	17.7076525161566	18.573841386431
Q8BMJ2	>sp|Q8BMJ2|SYLC_MOUSE Leucine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Lars1 PE=1 SV=2	LARS1	17.686267147018	17.7083780021966	18.1985160335142	18.3596898527523
Q61792	>sp|Q61792|LASP1_MOUSE LIM and SH3 domain protein 1 OS=Mus musculus OX=10090 GN=Lasp1 PE=1 SV=1	LASP1	19.6555580900619	20.606231205523	19.2778046001472	20.5080477012753
Q8C351	>sp|Q8C351|LAYN_MOUSE Layilin OS=Mus musculus OX=10090 GN=Layn PE=1 SV=4	LAYN	19.7726910663711	19.3360472125748	19.3223442143524	19.7765911993598
A0A571BE94;A0A571BF12;F6RGI3	>tr|A0A571BE94|A0A571BE94_MOUSE Isoform of Q6ZPI3, Ligand dependent nuclear receptor corepressor OS=Mus musculus OX=10090 GN=Lcor PE=1 SV=1;>tr|A0A571BF12|A0A571BF12_MOUSE Isoform of Q6ZPI3, Ligand dependent nuclear receptor corepressor OS=Mus musculus OX=10090 GN=Lcor PE=1 SV=1;>tr|F6RGI3|F6RGI3_MOUSE Isoform of Q6ZPI3, Ligand dependent nuclear receptor corepressor OS=Mus musculus OX=10090 GN=Lcor PE=1 SV=1	LCOR	17.5614552987359	17.7327629077104	17.9918230085662	19.1466868911228
P06151	>sp|P06151|LDHA_MOUSE L-lactate dehydrogenase A chain OS=Mus musculus OX=10090 GN=Ldha PE=1 SV=3	LDHA	21.9146755780729	21.6659186839206	22.1366887538673	20.293236447978
P16125	>sp|P16125|LDHB_MOUSE L-lactate dehydrogenase B chain OS=Mus musculus OX=10090 GN=Ldhb PE=1 SV=2	LDHB	19.8001470568488	18.9185756953483	20.0172581625255	18.7256150750329
Q6DVA0	>sp|Q6DVA0|LEMD2_MOUSE LEM domain-containing protein 2 OS=Mus musculus OX=10090 GN=Lemd2 PE=1 SV=1	LEMD2	18.2123391715601			18.2073246790048
P16045	>sp|P16045|LEG1_MOUSE Galectin-1 OS=Mus musculus OX=10090 GN=Lgals1 PE=1 SV=3	LGALS1	22.1581419543147	22.4620651453147	21.366641412095	21.7029515259175
P16110	>sp|P16110|LEG3_MOUSE Galectin-3 OS=Mus musculus OX=10090 GN=Lgals3 PE=1 SV=3	LGALS3	18.1569746809569	18.6516299293722	18.7042826775723	18.6961504632713
Q07797	>sp|Q07797|LG3BP_MOUSE Galectin-3-binding protein OS=Mus musculus OX=10090 GN=Lgals3bp PE=1 SV=1	LGALS3BP	19.7761685598911	19.1610567285492	20.3986418359462	19.4941770069863
O08573	>sp|O08573|LEG9_MOUSE Galectin-9 OS=Mus musculus OX=10090 GN=Lgals9 PE=1 SV=1	LGALS9	17.6194536222586	16.258241076143	18.1909601557701	17.7824135155976
Q8VED9	>sp|Q8VED9|LEGL_MOUSE Galectin-related protein OS=Mus musculus OX=10090 GN=Lgalsl PE=1 SV=1	LGALSL	18.0698681169845	17.5439486453541	18.230929862089	16.6382406927394
O89017	>sp|O89017|LGMN_MOUSE Legumain OS=Mus musculus OX=10090 GN=Lgmn PE=1 SV=1	LGMN	17.7650263055086	17.9086323972997	18.4825286681288	17.8350998634477
Q9ERG0	>sp|Q9ERG0|LIMA1_MOUSE LIM domain and actin-binding protein 1 OS=Mus musculus OX=10090 GN=Lima1 PE=1 SV=3	LIMA1	18.5305961840703	19.4353570935166	18.4726454244027	19.145679977648
O88952	>sp|O88952|LIN7C_MOUSE Protein lin-7 homolog C OS=Mus musculus OX=10090 GN=Lin7c PE=1 SV=2	LIN7C	18.0153167461449	18.3329673341881	18.5230841036564	18.7600838247775
Q9DBH5	>sp|Q9DBH5|LMAN2_MOUSE Vesicular integral-membrane protein VIP36 OS=Mus musculus OX=10090 GN=Lman2 PE=1 SV=2	LMAN2	19.0961458435342	18.6578242715554	18.6325897023197	
Q8VEE1	>sp|Q8VEE1|LMCD1_MOUSE LIM and cysteine-rich domains protein 1 OS=Mus musculus OX=10090 GN=Lmcd1 PE=1 SV=1	LMCD1	17.2579424864266	18.0491808144237	17.1638584794104	17.707663951194
P48678	>sp|P48678|LMNA_MOUSE Prelamin-A/C OS=Mus musculus OX=10090 GN=Lmna PE=1 SV=2	LMNA	20.7806351765165	21.9890988778286	20.9604532327022	22.1750744948793
P14733	>sp|P14733|LMNB1_MOUSE Lamin-B1 OS=Mus musculus OX=10090 GN=Lmnb1 PE=1 SV=3	LMNB1	19.7772840497081	20.5008051966355	19.2023318364105	20.1620595131448
P21619	>sp|P21619|LMNB2_MOUSE Lamin-B2 OS=Mus musculus OX=10090 GN=Lmnb2 PE=1 SV=2	LMNB2	18.7109687239453	19.4890725236017	19.0058170938731	19.7705260272474
F6VG99	>tr|F6VG99|F6VG99_MOUSE Isoform of A0AAQ4VMW3, LIM domain only 7 (Fragment) OS=Mus musculus OX=10090 GN=Lmo7 PE=1 SV=1	LMO7	19.0179381924936		19.1243391388262	19.5869662783919
Q8C129	>sp|Q8C129|LCAP_MOUSE Leucyl-cystinyl aminopeptidase OS=Mus musculus OX=10090 GN=Lnpep PE=1 SV=1	LNPEP	15.6270204653664		16.1277691747435	
P28301	>sp|P28301|LYOX_MOUSE Protein-lysine 6-oxidase OS=Mus musculus OX=10090 GN=Lox PE=1 SV=1	LOX	19.0363486519376	18.9437945870024	18.733776625613	20.056810003784
P97873	>sp|P97873|LOXL1_MOUSE Lysyl oxidase homolog 1 OS=Mus musculus OX=10090 GN=Loxl1 PE=1 SV=3	LOXL1	18.5173403446696	18.2157786939349	18.399326379359	19.0963264606649
Q9Z175	>sp|Q9Z175|LOXL3_MOUSE Lysyl oxidase homolog 3 OS=Mus musculus OX=10090 GN=Loxl3 PE=1 SV=2	LOXL3	19.8838939430105	17.9243001786622	18.9839141020248	18.4192315988359
P11152	>sp|P11152|LIPL_MOUSE Lipoprotein lipase OS=Mus musculus OX=10090 GN=Lpl PE=1 SV=3	LPL	18.9372748080512	18.7486730665519	19.2920518935955	19.2011038363312
Q8BFW7	>sp|Q8BFW7|LPP_MOUSE Lipoma-preferred partner homolog OS=Mus musculus OX=10090 GN=Lpp PE=1 SV=1	LPP	18.9325127468667		18.3219851856806	19.101944090594
Q91XL1	>tr|Q91XL1|Q91XL1_MOUSE Leucine-rich HEV glycoprotein OS=Mus musculus OX=10090 GN=Lrg1 PE=1 SV=1	LRG1	22.0158117402049			21.2807613634082
Q91ZX7	>sp|Q91ZX7|LRP1_MOUSE Prolow-density lipoprotein receptor-related protein 1 OS=Mus musculus OX=10090 GN=Lrp1 PE=1 SV=1	LRP1	19.0647505780259	17.858385444089	19.3523551021352	18.3110085936164
P55302	>sp|P55302|AMRP_MOUSE Alpha-2-macroglobulin receptor-associated protein OS=Mus musculus OX=10090 GN=Lrpap1 PE=1 SV=1	LRPAP1	17.6604896375659	17.919236850662	18.0231922781945	17.9381553886903
Q8CI70	>sp|Q8CI70|LRC20_MOUSE Leucine-rich repeat-containing protein 20 OS=Mus musculus OX=10090 GN=Lrrc20 PE=1 SV=1	LRRC20		18.2089438505246	18.7667281519251	18.5335440953811
Q505F5	>sp|Q505F5|LRC47_MOUSE Leucine-rich repeat-containing protein 47 OS=Mus musculus OX=10090 GN=Lrrc47 PE=1 SV=1	LRRC47	17.3941727905314	18.4041469655416	17.435892287761	18.8501352592979
Q922Q8	>sp|Q922Q8|LRC59_MOUSE Leucine-rich repeat-containing protein 59 OS=Mus musculus OX=10090 GN=Lrrc59 PE=1 SV=1	LRRC59	18.1912033370378	19.2337919130137	17.7698889916342	18.7791678170315
A0A087WNU6	>tr|A0A087WNU6|A0A087WNU6_MOUSE Isoform of Q3UZ39, Leucine rich repeat (in FLII) interacting protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Lrrfip1 PE=1 SV=1	LRRFIP1		18.754175702544	16.6484030459892	19.3335830689085
A0A087WPK3	>tr|A0A087WPK3|A0A087WPK3_MOUSE Isoform of Q3UZ39, Leucine rich repeat (in FLII) interacting protein 1 OS=Mus musculus OX=10090 GN=Lrrfip1 PE=1 SV=1	LRRFIP1	17.6976188898508	19.1523296330943	16.9410075534454	19.195408599452
Q3UZ39	>sp|Q3UZ39|LRRF1_MOUSE Leucine-rich repeat flightless-interacting protein 1 OS=Mus musculus OX=10090 GN=Lrrfip1 PE=1 SV=2	LRRFIP1	16.6391205777288	17.5482531912894		16.1518523262775
A0A1L1SSC0;A0A668KLE1	>tr|A0A1L1SSC0|A0A1L1SSC0_MOUSE Isoform of Q91WK0, Leucine-rich repeat flightless-interacting protein 2 OS=Mus musculus OX=10090 GN=Lrrfip2 PE=1 SV=2;>tr|A0A668KLE1|A0A668KLE1_MOUSE Isoform of Q91WK0, Leucine-rich repeat flightless-interacting protein 2 OS=Mus musculus OX=10090 GN=Lrrfip2 PE=1 SV=1	LRRFIP2		16.90910186019	16.7421783148156	17.7137891990343
Q8VC85	>sp|Q8VC85|LSM1_MOUSE U6 snRNA-associated Sm-like protein LSm1 OS=Mus musculus OX=10090 GN=Lsm1 PE=1 SV=1	LSM1	18.6037222992113	19.3030348855609	19.5797315273152	19.5100938550048
Q9D0R8	>sp|Q9D0R8|LSM12_MOUSE Protein LSM12 OS=Mus musculus OX=10090 GN=Lsm12 PE=1 SV=1	LSM12	17.978712016259	18.5399488146451	17.4251831075443	19.1569561244346
Q8K2F8	>sp|Q8K2F8|LS14A_MOUSE Protein LSM14 homolog A OS=Mus musculus OX=10090 GN=Lsm14a PE=1 SV=1	LSM14A		17.4247865640172		17.7212520788877
O35900	>sp|O35900|LSM2_MOUSE U6 snRNA-associated Sm-like protein LSm2 OS=Mus musculus OX=10090 GN=Lsm2 PE=1 SV=1	LSM2	19.2817975983942	21.5484775219062	20.9063849560477	19.5886914651131
P62311	>sp|P62311|LSM3_MOUSE U6 snRNA-associated Sm-like protein LSm3 OS=Mus musculus OX=10090 GN=Lsm3 PE=1 SV=2	LSM3	19.1125062425992	20.1113223366657	20.3472115411526	20.1918715052865
Q9QXA5	>sp|Q9QXA5|LSM4_MOUSE U6 snRNA-associated Sm-like protein LSm4 OS=Mus musculus OX=10090 GN=Lsm4 PE=1 SV=1	LSM4	17.7477531836348	18.5187918035557	18.1935814947472	19.3286211212882
P62313	>sp|P62313|LSM6_MOUSE U6 snRNA-associated Sm-like protein LSm6 OS=Mus musculus OX=10090 GN=Lsm6 PE=1 SV=1	LSM6	17.026749621834	17.8610741381679	17.6360337549204	18.4910568736128
Q9CQQ8	>sp|Q9CQQ8|LSM7_MOUSE U6 snRNA-associated Sm-like protein LSm7 OS=Mus musculus OX=10090 GN=Lsm7 PE=1 SV=1	LSM7		18.1098701983607		17.8570752113244
Q6ZWM4	>sp|Q6ZWM4|LSM8_MOUSE U6 snRNA-associated Sm-like protein LSm8 OS=Mus musculus OX=10090 GN=Lsm8 PE=1 SV=3	LSM8	19.9460183424768	20.1325934719394	20.2095083395123	19.9899482365316
P24527	>sp|P24527|LKHA4_MOUSE Leukotriene A-4 hydrolase OS=Mus musculus OX=10090 GN=Lta4h PE=1 SV=4	LTA4H	19.6796929974534	19.1305370405221	19.5715301718562	17.8615768995767
O08999	>sp|O08999|LTBP2_MOUSE Latent-transforming growth factor beta-binding protein 2 OS=Mus musculus OX=10090 GN=Ltbp2 PE=1 SV=2	LTBP2	18.3712802910454	17.991055858219	17.6931288066966	19.2676205340142
Q9CYI4	>sp|Q9CYI4|LUC7L_MOUSE Putative RNA-binding protein Luc7-like 1 OS=Mus musculus OX=10090 GN=Luc7l PE=1 SV=2	LUC7L	14.7282681160816		15.4110429837844	16.1444934965701
Q7TNC4	>sp|Q7TNC4|LC7L2_MOUSE Putative RNA-binding protein Luc7-like 2 OS=Mus musculus OX=10090 GN=Luc7l2 PE=1 SV=1	LUC7L2	17.6410063689155	18.422210353053	16.4763432982207	17.2469540391141
Q5SUF2	>sp|Q5SUF2|LC7L3_MOUSE Luc7-like protein 3 OS=Mus musculus OX=10090 GN=Luc7l3 PE=1 SV=1	LUC7L3	19.2643162395568	20.3185196993705	20.019488468529	20.3907971639356
P51885	>sp|P51885|LUM_MOUSE Lumican OS=Mus musculus OX=10090 GN=Lum PE=1 SV=2	LUM	21.3180098590391	21.4130788107177	20.7975228473174	21.9554309092605
P70202	>sp|P70202|LXN_MOUSE Latexin OS=Mus musculus OX=10090 GN=Lxn PE=1 SV=2	LXN	21.2109748449276	20.1566872045225	21.0990312251681	20.1517005495194
G3UXV4	>tr|G3UXV4|G3UXV4_MOUSE Isoform of Q9Z1Q4, Lymphocyte antigen 6 family member G6C OS=Mus musculus OX=10090 GN=Ly6g6c PE=4 SV=1	LY6G6C	17.3905170901891	18.2590701990104	17.305478927752	17.9687894484089
P97823	>sp|P97823|LYPA1_MOUSE Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1	LYPLA1	18.503376383817	18.367840843525	18.3569574145734	18.0014628179496
Q9WTL7	>sp|Q9WTL7|LYPA2_MOUSE Acyl-protein thioesterase 2 OS=Mus musculus OX=10090 GN=Lypla2 PE=1 SV=1	LYPLA2	17.4632852601632	17.3421766639326	17.710326676585	17.5010353818196
P08905	>sp|P08905|LYZ2_MOUSE Lysozyme C-2 OS=Mus musculus OX=10090 GN=Lyz2 PE=1 SV=2	LYZ2	18.6806197749053	19.9609203107886	19.949303477416	20.1403711752759
Q8K3C3	>sp|Q8K3C3|LZIC_MOUSE Protein LZIC OS=Mus musculus OX=10090 GN=Lzic PE=1 SV=1	LZIC	18.6016707282144	20.7619155365423	18.4107874440597	18.8422488892165
B1ARU4	>tr|B1ARU4|B1ARU4_MOUSE Isoform of Q9QXZ0, Microtubule-actin crosslinking factor 1 OS=Mus musculus OX=10090 GN=Macf1 PE=1 SV=2	MACF1	16.9295341425179	17.5044792118427	16.9050079644859	17.4843376076916
